Time(ms)	Frame	Class	Confidence	FieldArea	RoadArea
4519	208	0	0.10	1162	10174
4541	209	0	0.10	1084	9796
4560	210	0	0.11	1231	9564
4578	211	0	0.12	1243	9512
4597	212	0	0.11	1195	9626
4616	213	0	0.11	1092	8990
4634	214	0	0.11	1095	9136
4661	215	0	0.11	1027	8716
4679	216	0	0.10	1004	8579
4696	217	0	0.11	1068	8391
4715	218	0	0.12	1087	8144
4733	219	0	0.12	1133	8079
4751	220	0	0.15	1292	7597
4773	221	0	0.15	1303	7275
4794	222	0	0.16	1352	6883
4813	223	0	0.16	1335	7125
4831	224	0	0.18	1382	6472
4853	225	0	0.17	1364	6662
4871	226	0	0.17	1401	7023
4892	227	0	0.19	1548	6509
4912	228	0	0.18	1453	6833
4943	229	0	0.19	1676	6934
4973	230	0	0.20	1608	6523
4997	231	0	0.19	1555	6786
5027	232	0	0.21	1600	5976
5050	233	0	0.21	1546	5822
5081	234	0	0.24	1620	5230
5109	235	0	0.22	1528	5363
5141	236	0	0.22	1604	5612
5172	237	0	0.24	1700	5411
5199	238	0	0.21	1512	5696
5219	239	0	0.22	1497	5230
5246	240	0	0.21	1452	5520
5283	241	0	0.21	1547	5727
5304	242	0	0.23	1622	5441
5330	243	0	0.22	1642	5731
5350	244	0	0.23	1659	5590
5369	245	0	0.21	1504	5550
5392	246	0	0.23	1606	5235
5414	247	0	0.23	1622	5289
5435	248	0	0.25	1759	5345
5460	249	0	0.24	1780	5666
5485	250	0	0.24	1873	5858
5508	251	0	0.24	1790	5783
5534	252	0	0.24	1747	5678
5557	253	0	0.25	1889	5731
5577	254	0	0.23	1747	5829
5598	255	0	0.19	1469	6423
5617	256	0	0.18	1433	6750
5637	257	0	0.17	1393	6710
5658	258	0	0.19	1459	6288
5679	259	0	0.19	1575	6721
5699	260	0	0.19	1558	6501
5717	261	0	0.23	1824	6176
5741	262	0	0.31	2686	5955
5763	263	0	0.34	3168	6124
5789	264	0	0.38	3698	6163
5812	265	0	0.39	3977	6141
5836	266	0	0.42	4311	5872
5864	267	0	0.45	4577	5643
5891	268	0	0.45	4520	5635
5910	269	0	0.45	4612	5721
5931	270	0	0.47	4972	5595
5955	271	0	0.48	5030	5546
5977	272	0	0.49	5044	5209
6000	273	0	0.52	5036	4559
6025	274	0	0.53	4927	4366
6045	275	0	0.60	6171	4197
6066	276	0	0.60	6651	4402
6091	277	0	0.60	6896	4590
6111	278	0	0.63	6868	4013
6132	279	0	0.64	7331	4166
6154	280	0	0.64	7305	4168
6173	281	0	0.65	7309	4012
6195	282	0	0.65	7306	3929
6214	283	0	0.65	7547	4061
6234	284	0	0.66	7974	4118
6254	285	0	0.65	7887	4170
6276	286	0	0.67	8062	3905
6296	287	0	0.68	8247	3949
6321	288	0	0.68	8392	3867
6344	289	0	0.69	8219	3668
6370	290	0	0.72	8969	3558
6394	291	0	0.72	9630	3660
6415	292	0	0.72	9838	3784
6437	293	0	0.74	10253	3539
6456	294	0	0.74	10321	3566
6476	295	0	0.73	10146	3720
6499	296	0	0.74	10836	3801
6517	297	0	0.74	10893	3745
6537	298	0	0.74	10969	3923
6556	299	0	0.75	10713	3553
6576	300	0	0.77	11062	3350
6600	301	0	0.78	11317	3210
6621	302	0	0.78	11528	3230
6645	303	0	0.78	11607	3207
6672	304	0	0.78	11648	3270
6697	305	0	0.78	12904	3637
6723	306	0	0.80	12965	3306
6747	307	0	0.80	13955	3570
6768	308	0	0.78	14275	3924
6799	309	0	0.80	14562	3645
6826	310	0	0.81	15441	3591
6854	311	0	0.80	15482	3825
6879	312	0	0.83	15350	3252
6903	313	0	0.85	15383	2681
6926	314	0	0.85	15973	2797
6953	315	0	0.85	15888	2837
6973	316	0	0.86	15696	2634
6994	317	0	0.87	15465	2350
7020	318	0	0.88	15552	2074
7046	319	0	0.88	15103	2039
7075	320	0	0.88	14935	2047
7095	321	0	0.89	15075	1946
7114	322	0	0.88	14718	2060
7136	323	0	0.90	14702	1702
7159	324	0	0.91	14338	1416
7188	325	0	0.92	14461	1318
7208	326	0	0.93	14357	1058
7229	327	0	0.93	14436	1068
7252	328	0	0.92	15196	1299
7276	329	0	0.92	15236	1384
7300	330	0	0.93	15677	1271
7329	331	0	0.92	15863	1313
7354	332	0	0.92	16278	1324
7383	333	0	0.92	16014	1440
7407	334	0	0.92	15924	1477
7433	335	0	0.92	15773	1429
7456	336	0	0.92	16040	1432
7479	337	0	0.94	16223	990
7503	338	0	0.94	15826	1006
7530	339	0	0.95	15931	889
7552	340	0	0.95	16132	780
7574	341	0	0.97	16455	571
7597	342	0	0.97	16170	570
7623	343	0	0.97	15911	456
7644	344	0	0.98	16286	407
7665	345	0	0.98	16620	423
7687	346	0	0.98	16436	291
7709	347	0	0.98	16509	400
7746	348	0	0.98	16794	312
7774	349	0	0.99	16774	198
7804	350	0	0.99	16307	143
7831	351	0	0.98	16046	269
7853	352	0	0.98	16146	258
7876	353	0	0.98	15829	343
7901	354	0	0.98	15576	298
7924	355	0	0.97	15402	472
7949	356	0	0.97	15584	475
7974	357	0	0.98	15193	361
8003	358	0	0.98	14932	309
8026	359	0	0.98	14477	363
8047	360	0	0.97	13855	423
8077	361	0	0.98	13197	322
8108	362	0	0.98	12800	274
8135	363	0	0.98	12961	295
8160	364	0	0.98	13326	255
8186	365	0	0.98	12544	269
8213	366	0	0.97	12336	386
8241	367	0	0.97	12120	347
8271	368	0	0.97	11574	360
8294	369	0	0.95	10632	535
8317	370	0	0.95	9992	575
8344	371	0	0.94	8975	531
8369	372	0	0.95	7803	386
8394	373	0	0.94	7282	463
8417	374	0	0.95	6898	388
8440	375	0	0.95	6911	355
8470	376	0	0.95	7009	392
8496	377	0	0.93	6747	497
8520	378	0	0.95	7083	403
8541	379	0	0.95	7015	393
8561	380	0	0.94	6984	446
8583	381	0	0.96	7635	343
8605	382	0	0.93	7664	565
8629	383	0	0.94	7605	496
8657	384	0	0.93	7684	608
8685	385	0	0.91	7476	714
8712	386	0	0.89	7470	969
8740	387	0	0.85	7779	1347
8763	388	0	0.85	8302	1521
8789	389	0	0.83	8599	1743
8812	390	0	0.82	9339	2073
8834	391	0	0.80	9313	2368
8856	392	0	0.76	9231	2970
8878	393	0	0.69	9089	3995
8900	394	0	0.65	9169	4906
8923	395	0	0.62	9882	5993
8949	396	0	0.58	9825	7260
8974	397	0	0.56	11158	8877
8997	398	0	0.52	11544	10840
9018	399	0	0.47	11437	12738
9041	400	0	0.43	11459	15050
9062	401	0	0.40	11593	17107
9085	402	0	0.35	10920	19928
9111	403	0	0.34	11552	22920
9135	404	0	0.31	11641	25792
9159	405	0	0.29	11804	28761
9183	406	0	0.27	12001	32241
9208	407	0	0.25	11810	35661
9234	408	0	0.23	11694	39271
9258	409	0	0.20	10844	43275
9281	410	0	0.18	10561	47221
9303	411	0	0.16	9879	51932
9329	412	0	0.15	9711	56244
9356	413	0	0.13	9398	60935
9381	414	0	0.12	9235	65436
9406	415	0	0.11	9081	70432
9430	416	0	0.10	8801	75712
9455	417	0	0.09	8285	80850
9487	418	0	0.09	8149	86876
9518	419	1	0.92	7605	93399
9543	420	1	0.93	7394	99698
9567	421	1	0.94	7182	105665
9590	422	1	0.94	7066	112322
9616	423	1	0.94	7127	118791
9644	424	1	0.95	7301	125887
9674	425	1	0.95	7055	132459
9695	426	1	0.95	6646	139542
9717	427	1	0.96	6335	146360
9740	428	1	0.96	6056	154321
9763	429	1	0.96	6094	161750
9784	430	1	0.97	5390	169562
9806	431	1	0.97	4866	177844
9827	432	1	0.98	4425	186002
9848	433	1	0.98	4181	194664
9869	434	1	0.98	4029	203242
9889	435	1	0.98	3977	211700
9909	436	1	0.98	3647	220433
9928	437	1	0.98	3690	229431
9952	438	1	0.99	3437	238086
9972	439	1	0.99	3604	246527
9992	440	1	0.99	3667	254878
10013	441	1	0.99	3241	263544
10033	442	1	0.99	2959	272289
10053	443	1	0.99	2516	280383
10074	444	1	0.99	2434	288340
10094	445	1	0.99	2344	296620
10117	446	1	0.99	2790	303596
10138	447	1	0.99	2824	311566
10161	448	1	0.99	2715	320228
10195	449	1	0.99	2537	327753
10218	450	1	0.99	2491	335828
10240	451	1	0.99	2352	343047
10263	452	1	0.99	2465	350054
10288	453	1	0.99	2354	357144
10312	454	1	0.99	2465	364223
10338	455	1	0.99	2214	369540
10358	456	1	0.99	1887	375493
10378	457	1	1.00	1653	381296
10400	458	1	1.00	1676	386740
10421	459	1	1.00	1667	393023
10440	460	1	1.00	1411	398087
10461	461	1	1.00	1429	403091
10483	462	1	1.00	1157	408403
10508	463	1	1.00	1178	413812
10535	464	1	1.00	1048	419251
10563	465	1	1.00	1226	423920
10586	466	1	1.00	1190	428126
10610	467	1	0.99	2655	420841
10631	468	1	0.99	2818	426766
10653	469	1	0.99	2902	431388
10675	470	1	0.99	2917	435992
10698	471	1	0.99	2832	441824
10721	472	1	0.99	2518	445150
10744	473	1	0.99	2717	448368
10769	474	1	0.99	2734	451462
10791	475	1	0.99	2742	455099
10812	476	1	0.99	2650	458045
10837	477	1	0.99	2708	461256
10862	478	1	0.99	2716	462479
10892	479	1	0.99	2742	464404
10915	480	1	0.99	2730	464507
10939	481	1	0.99	2657	466495
10961	482	1	0.99	2675	465850
10982	483	1	0.99	2565	460272
11005	484	1	0.99	2584	461104
11029	485	1	0.99	2598	449806
11057	486	1	0.99	2618	452727
11079	487	1	0.99	2654	454485
11101	488	1	0.99	2519	455353
11125	489	1	0.99	2468	455921
11148	490	1	0.99	2583	458070
11178	491	1	0.99	2564	456045
11204	492	1	0.99	2518	456804
11244	493	1	0.99	2556	458762
11275	494	1	0.99	2596	455615
11309	495	1	0.99	2750	452943
11347	496	1	0.99	2711	450821
11381	497	1	0.99	2555	447824
11402	498	1	0.99	2586	443978
11435	499	1	0.99	2578	442925
11470	500	1	0.99	2722	438418
11501	501	1	0.99	2621	435466
11537	502	1	0.99	2584	434237
11572	503	1	0.99	2629	427783
11607	504	1	0.99	2603	423411
11649	505	1	0.99	2537	412669
11683	506	1	0.99	2432	401219
11717	507	1	0.99	2395	395612
11744	508	1	0.99	2363	392155
11782	509	1	0.99	2371	385335
11825	510	1	0.99	2454	381009
11857	511	1	0.99	2424	377840
11895	512	1	0.99	2500	370418
11933	513	1	0.99	2427	362023
11957	514	1	0.99	2462	354351
11992	515	1	0.99	2434	326334
12028	516	1	0.99	2392	327707
12066	517	1	0.99	2368	328522
12104	518	1	0.99	2432	324160
12137	519	1	0.99	2427	322056
12166	520	1	0.99	2484	319998
12202	521	1	0.99	2388	314644
12242	522	1	0.99	2447	311856
12280	523	1	0.99	2517	305404
12319	524	1	0.99	2436	297849
12343	525	1	0.99	2414	292837
12367	526	1	0.99	2457	285394
12395	527	1	0.99	2452	279301
12422	528	1	0.99	2379	276115
12450	529	1	0.99	2477	273758
12477	530	1	0.99	2449	269530
12507	531	1	0.99	2371	264029
12534	532	1	0.99	2513	260567
12568	533	1	0.99	2490	257637
12603	534	1	0.99	2407	247807
12631	535	1	0.99	2435	241285
12658	536	1	0.99	2464	232189
12684	537	1	0.99	2416	225789
12713	538	1	0.99	2440	220339
12743	539	1	0.99	2468	215037
12772	540	1	0.99	2452	207977
12800	541	1	0.99	2499	202385
12828	542	1	0.99	2477	194128
12852	543	1	0.99	2443	189739
12876	544	1	0.99	2488	183225
12907	545	1	0.99	2544	168503
12942	546	1	0.98	2556	165641
12974	547	1	0.98	2538	162463
13002	548	1	0.98	2556	156099
13028	549	1	0.98	2519	149759
13051	550	1	0.98	2464	142493
13077	551	1	0.98	2492	132823
13102	552	1	0.98	2567	125656
13124	553	1	0.98	2592	120583
13148	554	1	0.98	2616	114966
13171	555	1	0.98	2564	105349
13194	556	1	0.97	2573	99616
13218	557	1	0.97	2518	96188
13247	558	0	0.03	2486	91949
13278	559	0	0.03	2568	88166
13311	560	0	0.03	2498	81878
13340	561	0	0.03	2433	77867
13366	562	0	0.03	2510	77562
13392	563	0	0.03	2541	74331
13420	564	0	0.04	2583	70688
13452	565	0	0.04	2575	66789
13483	566	0	0.04	2628	63318
13514	567	0	0.04	2632	59094
13544	568	0	0.05	2651	56102
13570	569	0	0.05	2602	54029
13594	570	0	0.05	2576	50441
13620	571	0	0.05	2625	48212
13652	572	0	0.05	2636	46002
13681	573	0	0.06	2575	43588
13706	574	0	0.06	2644	40693
13735	575	0	0.06	2592	37391
13771	576	0	0.07	2624	34911
13799	577	0	0.07	2615	33224
13825	578	0	0.08	2499	29709
13850	579	0	0.08	2460	27953
13875	580	0	0.09	2587	27355
13903	581	0	0.09	2460	26463
13931	582	0	0.09	2546	25274
13955	583	0	0.10	2492	23543
13979	584	0	0.09	2556	24988
14007	585	0	0.09	2544	26739
14037	586	0	0.09	2613	26770
14066	587	0	0.09	2637	27442
14088	588	0	0.09	2587	27823
14111	589	0	0.08	2611	29193
14133	590	0	0.08	2620	30709
14156	591	0	0.08	2649	31389
14186	592	0	0.08	2670	31505
14209	593	0	0.08	2727	30157
14228	594	0	0.08	2719	29431
14249	595	0	0.08	2694	30004
14268	596	0	0.09	2722	29017
14289	597	0	0.08	2689	30192
14318	598	0	0.08	2731	30878
14337	599	0	0.08	2692	32232
14364	600	0	0.08	2720	32996
14385	601	0	0.08	2684	32867
