Time(ms)	Frame	Class	Confidence	FieldArea	RoadArea
4693	242	0	0.23	1622	5441
4710	243	0	0.22	1642	5731
4729	244	0	0.23	1659	5590
4746	245	0	0.21	1504	5550
4765	246	0	0.23	1606	5235
4781	247	0	0.23	1622	5289
4797	248	0	0.25	1759	5345
4813	249	0	0.24	1780	5666
4829	250	0	0.24	1873	5858
4844	251	0	0.24	1790	5783
4860	252	0	0.24	1747	5678
4878	253	0	0.25	1889	5731
4895	254	0	0.23	1747	5829
4912	255	0	0.19	1469	6423
4934	256	0	0.18	1433	6750
4954	257	0	0.17	1393	6710
4970	258	0	0.19	1459	6288
4987	259	0	0.19	1575	6721
5002	260	0	0.19	1558	6501
5018	261	0	0.23	1824	6176
5034	262	0	0.31	2686	5955
5050	263	0	0.34	3168	6124
5072	264	0	0.38	3698	6163
5089	265	0	0.39	3977	6141
5109	266	0	0.42	4311	5872
5126	267	0	0.45	4577	5643
5144	268	0	0.45	4520	5635
5163	269	0	0.45	4612	5721
5180	270	0	0.47	4972	5595
5199	271	0	0.48	5030	5546
5219	272	0	0.49	5044	5209
5238	273	0	0.52	5036	4559
5258	274	0	0.53	4927	4366
5281	275	0	0.60	6171	4197
5301	276	0	0.60	6651	4402
5320	277	0	0.60	6896	4590
5338	278	0	0.63	6868	4013
5356	279	0	0.64	7331	4166
5379	280	0	0.64	7305	4168
5397	281	0	0.65	7309	4012
5413	282	0	0.65	7306	3929
5431	283	0	0.65	7547	4061
5449	284	0	0.66	7974	4118
5467	285	0	0.65	7887	4170
5484	286	0	0.67	8062	3905
5502	287	0	0.68	8247	3949
5519	288	0	0.68	8392	3867
5536	289	0	0.69	8219	3668
5553	290	0	0.72	8969	3558
5572	291	0	0.72	9630	3660
5590	292	0	0.72	9838	3784
5607	293	0	0.74	10253	3539
5624	294	0	0.74	10321	3566
5644	295	0	0.73	10146	3720
5662	296	0	0.74	10836	3801
5690	297	0	0.74	10893	3745
5706	298	0	0.74	10969	3923
5723	299	0	0.75	10713	3553
5741	300	0	0.77	11062	3350
5762	301	0	0.78	11317	3210
5782	302	0	0.78	11528	3230
5805	303	0	0.78	11607	3207
5824	304	0	0.78	11648	3270
5841	305	0	0.78	12904	3637
5861	306	0	0.80	12965	3306
5880	307	0	0.80	13955	3570
5897	308	0	0.78	14275	3924
5916	309	0	0.80	14562	3645
5934	310	0	0.81	15441	3591
5953	311	0	0.80	15482	3825
5973	312	0	0.83	15350	3252
5992	313	0	0.85	15383	2681
6013	314	0	0.85	15973	2797
6031	315	0	0.85	15888	2837
6048	316	0	0.86	15696	2634
6065	317	0	0.87	15465	2350
6084	318	0	0.88	15552	2074
6104	319	0	0.88	15103	2039
6122	320	0	0.88	14935	2047
6139	321	0	0.89	15075	1946
6156	322	0	0.88	14718	2060
6173	323	0	0.90	14702	1702
6190	324	0	0.91	14338	1416
6207	325	0	0.92	14461	1318
6226	326	0	0.93	14357	1058
6243	327	0	0.93	14436	1068
6259	328	0	0.92	15196	1299
6278	329	0	0.92	15236	1384
6297	330	0	0.93	15677	1271
6319	331	0	0.92	15863	1313
6339	332	0	0.92	16278	1324
6366	333	0	0.92	16014	1440
6385	334	0	0.92	15924	1477
6404	335	0	0.92	15773	1429
6422	336	0	0.92	16040	1432
6438	337	0	0.94	16223	990
6455	338	0	0.94	15826	1006
6472	339	0	0.95	15931	889
6489	340	0	0.95	16132	780
6505	341	0	0.97	16455	571
6521	342	0	0.97	16170	570
6538	343	0	0.97	15911	456
6555	344	0	0.98	16286	407
6571	345	0	0.98	16620	423
6588	346	0	0.98	16436	291
6604	347	0	0.98	16509	400
6621	348	0	0.98	16794	312
6639	349	0	0.99	16774	198
6657	350	0	0.99	16307	143
6675	351	0	0.98	16046	269
6691	352	0	0.98	16146	258
6708	353	0	0.98	15829	343
6725	354	0	0.98	15576	298
6741	355	0	0.97	15402	472
6758	356	0	0.97	15584	475
6774	357	0	0.98	15193	361
6791	358	0	0.98	14932	309
6807	359	0	0.98	14477	363
6824	360	0	0.97	13855	423
6840	361	0	0.98	13197	322
6857	362	0	0.98	12800	274
6873	363	0	0.98	12961	295
6890	364	0	0.98	13326	255
6914	365	0	0.98	12544	269
6932	366	0	0.97	12336	386
6956	367	0	0.97	12120	347
6974	368	0	0.97	11574	360
6995	369	0	0.95	10632	535
7014	370	0	0.95	9992	575
7030	371	0	0.94	8975	531
7048	372	0	0.95	7803	386
7066	373	0	0.94	7282	463
7084	374	0	0.95	6898	388
7100	375	0	0.95	6911	355
7117	376	0	0.95	7009	392
7135	377	0	0.93	6747	497
7151	378	0	0.95	7083	403
7168	379	0	0.95	7015	393
7185	380	0	0.94	6984	446
7202	381	0	0.96	7635	343
7222	382	0	0.93	7664	565
7239	383	0	0.94	7605	496
7256	384	0	0.93	7684	608
7272	385	0	0.91	7476	714
7289	386	0	0.89	7470	969
7307	387	0	0.85	7779	1347
7326	388	0	0.85	8302	1521
7348	389	0	0.83	8599	1743
7368	390	0	0.82	9339	2073
7388	391	0	0.80	9313	2368
7407	392	0	0.76	9231	2970
7426	393	0	0.69	9089	3995
7444	394	0	0.65	9169	4906
7468	395	0	0.62	9882	5993
7485	396	0	0.58	9825	7260
7502	397	0	0.56	11158	8877
7519	398	0	0.52	11544	10840
7535	399	0	0.47	11437	12738
7551	400	0	0.43	11459	15050
7572	401	0	0.40	11593	17107
7589	402	0	0.35	10920	19928
7606	403	0	0.34	11552	22920
7626	404	0	0.31	11641	25792
7644	405	0	0.29	11804	28761
7663	406	0	0.27	12001	32241
7688	407	0	0.25	11810	35661
7706	408	0	0.23	11694	39271
7727	409	0	0.20	10844	43275
7745	410	0	0.18	10561	47221
7764	411	0	0.16	9879	51932
7782	412	0	0.15	9711	56244
7800	413	0	0.13	9398	60935
7817	414	0	0.12	9235	65436
7834	415	0	0.11	9081	70432
7851	416	0	0.10	8801	75712
7868	417	0	0.09	8285	80850
7884	418	0	0.09	8149	86876
7901	419	1	0.92	7605	93399
7919	420	1	0.93	7394	99698
7935	421	1	0.94	7182	105665
7951	422	1	0.94	7066	112322
7968	423	1	0.94	7127	118791
7986	424	1	0.95	7301	125887
8003	425	1	0.95	7055	132459
8024	426	1	0.95	6646	139542
8043	427	1	0.96	6335	146360
8064	428	1	0.96	6056	154321
8083	429	1	0.96	6094	161750
8100	430	1	0.97	5390	169562
8117	431	1	0.97	4866	177844
8134	432	1	0.98	4425	186002
8151	433	1	0.98	4181	194664
8168	434	1	0.98	4029	203242
8184	435	1	0.98	3977	211700
8204	436	1	0.98	3647	220433
8220	437	1	0.98	3690	229431
8237	438	1	0.99	3437	238086
8255	439	1	0.99	3604	246527
8272	440	1	0.99	3667	254878
8289	441	1	0.99	3241	263544
8307	442	1	0.99	2959	272289
8328	443	1	0.99	2516	280383
8346	444	1	0.99	2434	288340
8367	445	1	0.99	2344	296620
8386	446	1	0.99	2790	303596
8403	447	1	0.99	2824	311566
8420	448	1	0.99	2715	320228
8438	449	1	0.99	2537	327753
8455	450	1	0.99	2491	335828
8472	451	1	0.99	2352	343047
8489	452	1	0.99	2465	350054
8508	453	1	0.99	2354	357144
8526	454	1	0.99	2465	364223
8544	455	1	0.99	2214	369540
8563	456	1	0.99	1887	375493
8582	457	1	1.00	1653	381296
8601	458	1	1.00	1676	386740
8620	459	1	1.00	1667	393023
8639	460	1	1.00	1411	398087
8659	461	1	1.00	1429	403091
8679	462	1	1.00	1157	408403
8701	463	1	1.00	1178	413812
8724	464	1	1.00	1048	419251
8742	465	1	0.99	2686	413755
8760	466	1	0.99	2690	419523
8779	467	1	0.99	2616	425191
8797	468	1	0.99	2764	429059
8815	469	1	0.99	2729	433900
8832	470	1	0.99	2624	438723
8850	471	1	0.99	2604	443169
8867	472	1	0.99	2604	447254
8885	473	1	0.99	2586	450472
8903	474	1	0.99	2691	453039
8920	475	1	0.99	2489	457621
8938	476	1	0.99	2574	460451
8959	477	1	0.99	2572	462921
8978	478	1	0.99	2667	465230
8998	479	1	0.99	2741	465998
9017	480	1	0.99	2743	466065
9037	481	1	0.99	2640	468451
9057	482	1	0.99	2657	468680
9078	483	1	0.99	2603	465151
9100	484	1	0.99	2685	464678
9120	485	1	0.99	2575	452445
9140	486	1	0.99	2572	454545
9160	487	1	0.99	2584	456421
9182	488	1	0.99	2526	456764
9203	489	1	0.99	2597	458209
9223	490	1	0.99	2671	461688
9243	491	1	0.99	2489	457685
9263	492	1	0.99	2610	456364
9283	493	1	0.99	2520	457317
9305	494	1	0.99	2622	456408
9328	495	1	0.99	2587	455780
9349	496	1	0.99	2630	450828
9372	497	1	0.99	2550	443031
9391	498	1	0.99	2575	437430
9412	499	1	0.99	2530	435414
9433	500	1	0.99	2679	430381
9452	501	1	0.99	2666	426951
9473	502	1	0.99	2492	423031
9493	503	1	0.99	2484	417873
9514	504	1	0.99	2486	412943
9533	505	1	0.99	2476	406028
9552	506	1	0.99	2476	388153
9575	507	1	0.99	2341	383090
9595	508	1	0.99	2444	379412
9615	509	1	0.99	2405	376682
9634	510	1	0.99	2414	370708
9653	511	1	0.99	2369	365041
9674	512	1	0.99	2491	351113
9693	513	1	0.99	2474	346586
9713	514	1	0.99	2496	335697
9739	515	1	0.99	2461	311666
9760	516	1	0.99	2364	312681
9784	517	1	0.99	2438	315673
9808	518	1	0.99	2417	310008
9828	519	1	0.99	2417	307717
9848	520	1	0.99	2405	307672
9870	521	1	0.99	2430	299110
9891	522	1	0.99	2381	296800
9911	523	1	0.99	2326	292730
9930	524	1	0.99	2415	285298
9951	525	1	0.99	2407	277333
9970	526	1	0.99	2459	270749
9988	527	1	0.99	2509	264409
10008	528	1	0.99	2472	259620
10028	529	1	0.99	2541	259521
10047	530	1	0.99	2474	257482
10069	531	1	0.99	2557	252130
10090	532	1	0.99	2499	248379
10114	533	1	0.99	2501	244968
10136	534	1	0.99	2453	235484
10157	535	1	0.99	2458	229324
10178	536	1	0.99	2480	220190
10197	537	1	0.99	2500	214063
10217	538	1	0.99	2433	205464
10238	539	1	0.99	2395	201481
10258	540	1	0.99	2481	195914
10278	541	1	0.99	2516	190608
10304	542	1	0.99	2506	183224
10323	543	1	0.99	2544	177699
10343	544	1	0.99	2550	174842
10362	545	1	0.98	2524	165116
10381	546	1	0.98	2536	161460
10403	547	1	0.98	2516	159074
10426	548	1	0.98	2483	153554
10450	549	1	0.98	2553	146403
10474	550	1	0.98	2540	141572
10497	551	1	0.98	2548	131437
10517	552	1	0.98	2520	121326
10538	553	1	0.98	2477	116231
10557	554	1	0.98	2520	109007
10576	555	1	0.98	2589	101224
10595	556	1	0.97	2558	97632
10614	557	0	0.03	2516	91753
10630	558	0	0.03	2590	85791
10646	559	0	0.03	2542	82118
10661	560	0	0.03	2476	81612
10678	561	0	0.03	2540	79005
10695	562	0	0.03	2568	77153
10712	563	0	0.03	2626	74969
10739	564	0	0.03	2611	72469
10760	565	0	0.04	2676	67388
10782	566	0	0.04	2635	64616
10807	567	0	0.04	2587	61406
10828	568	0	0.04	2631	57520
10850	569	0	0.04	2578	55050
10871	570	0	0.05	2552	51386
10892	571	0	0.05	2547	48759
10910	572	0	0.05	2511	45977
10930	573	0	0.06	2501	42243
10947	574	0	0.06	2614	40446
10965	575	0	0.07	2637	36724
10984	576	0	0.07	2530	34519
11003	577	0	0.07	2490	31366
11021	578	0	0.08	2552	28641
11039	579	0	0.09	2556	27043
11056	580	0	0.09	2606	25514
11075	581	0	0.09	2564	24477
11092	582	0	0.10	2578	24536
11112	583	0	0.10	2670	24413
11132	584	0	0.09	2621	25843
11158	585	0	0.09	2654	26743
11185	586	0	0.09	2624	26876
11205	587	0	0.09	2622	27055
11225	588	0	0.09	2603	26781
11242	589	0	0.09	2595	26691
11260	590	0	0.09	2707	28015
11279	591	0	0.09	2738	28964
11297	592	0	0.08	2703	29136
11321	593	0	0.09	2723	28867
11340	594	0	0.09	2774	29333
11358	595	0	0.09	2701	28791
11377	596	0	0.09	2700	28409
11396	597	0	0.08	2648	29366
11414	598	0	0.09	2691	28932
11432	599	0	0.08	2655	29671
11452	600	0	0.08	2715	30590
11479	601	0	0.08	2840	31671
11500	602	0	0.08	2709	31192
11519	603	0	0.08	2833	31193
11537	604	0	0.08	2795	31748
11555	605	0	0.08	2818	32569
11575	606	0	0.08	2799	34182
11592	607	0	0.08	2806	34374
11616	608	0	0.07	2792	35699
11634	609	0	0.07	2854	36883
11655	610	0	0.07	2767	36915
11674	611	0	0.07	2864	36726
11694	612	0	0.07	2863	37528
11716	613	0	0.07	2868	39033
11735	614	0	0.07	2914	40890
11753	615	0	0.06	2932	42355
11770	616	0	0.06	2823	42302
11790	617	0	0.08	2652	31319
11811	618	0	0.08	2703	32323
11831	619	0	0.07	2686	36170
11850	620	0	0.07	2730	37930
11869	621	0	0.07	2857	40085
11888	622	0	0.07	2899	39895
11907	623	0	0.06	2879	41428
11925	624	0	0.07	2905	41742
11948	625	0	0.06	2992	44737
11968	626	0	0.06	3050	46848
11986	627	0	0.06	3060	49667
12005	628	0	0.06	3127	49661
12027	629	0	0.06	3186	51497
12058	630	0	0.06	3282	51930
12084	631	0	0.06	3298	55678
12106	632	0	0.06	3363	57396
12133	633	0	0.05	3314	61694
12154	634	0	0.05	3416	62501
12185	635	0	0.05	3643	66354
12212	636	0	0.05	3930	69175
12243	637	0	0.05	3744	72938
12276	638	0	0.05	3719	74753
12303	639	0	0.05	3992	77298
12325	640	0	0.05	3949	81506
12350	641	0	0.05	4156	82185
12376	642	0	0.05	4198	85729
12405	643	0	0.05	4266	86459
12431	644	0	0.04	4271	91015
12459	645	1	0.96	4361	92800
12489	646	1	0.96	4174	95776
12523	647	1	0.96	4169	99203
12571	648	1	0.96	4256	98964
12610	649	1	0.96	4166	99588
12645	650	1	0.96	4272	100525
12671	651	1	0.96	4177	97282
12694	652	1	0.96	4239	98188
12717	653	1	0.96	4212	99867
12739	654	1	0.96	4156	100072
12762	655	1	0.96	4264	99536
12785	656	1	0.96	4263	101193
12808	657	1	0.96	4214	102800
12831	658	1	0.96	4146	103969
12854	659	1	0.96	4135	104592
12878	660	1	0.96	4132	107395
12908	661	1	0.96	4198	108429
12932	662	1	0.96	4131	111790
12956	663	1	0.96	4337	112287
12980	664	1	0.96	4360	112455
13005	665	1	0.96	4388	119309
13029	666	1	0.97	4267	122371
13054	667	1	0.97	4157	125954
13082	668	1	0.97	4130	126654
13108	669	1	0.97	4192	128862
13136	670	1	0.97	4068	130888
13164	671	1	0.97	4001	130898
13192	672	1	0.97	3948	130405
13219	673	1	0.97	4182	130488
13247	674	1	0.97	4222	130300
13273	675	1	0.97	4263	131563
13300	676	1	0.97	4172	131821
13330	677	1	0.97	4137	131653
13357	678	1	0.97	4152	129994
13384	679	1	0.97	4011	129438
13409	680	1	0.97	3990	126478
13434	681	1	0.97	4148	128608
13458	682	1	0.97	3954	129113
13483	683	1	0.97	4081	129253
13507	684	1	0.97	3987	127475
13532	685	1	0.97	4012	125128
13558	686	1	0.97	4115	124478
13584	687	1	0.97	4093	123170
13609	688	1	0.97	3980	121533
13633	689	1	0.97	3843	120752
13658	690	1	0.97	3777	118136
13682	691	1	0.97	3793	114776
13708	692	1	0.97	3840	112915
13732	693	1	0.97	3774	107661
13762	694	1	0.96	3884	101918
13792	695	0	0.04	3968	91149
13814	696	0	0.04	3839	89052
13834	697	0	0.04	3859	87680
13856	698	0	0.04	3796	87320
13881	699	0	0.04	3870	86581
13906	700	0	0.05	3972	83723
13926	701	0	0.05	3994	82979
13947	702	0	0.05	4179	82918
13969	703	0	0.05	4212	81048
13989	704	0	0.05	4145	79132
14012	705	0	0.05	4369	77687
14035	706	0	0.05	4254	75170
14061	707	0	0.05	4308	75181
14083	708	0	0.06	4362	71588
14107	709	0	0.06	4295	70363
14129	710	0	0.06	4166	66647
14152	711	0	0.06	4100	65330
14175	712	0	0.06	4254	62468
14197	713	0	0.06	4245	65010
14224	714	0	0.06	4332	63009
14250	715	0	0.06	4351	64133
14282	716	0	0.06	4298	62325
14309	717	0	0.07	4371	61533
14330	718	0	0.07	4429	59442
14362	719	0	0.07	4148	57285
14384	720	0	0.07	4067	55680
14405	721	0	0.07	4021	51461
14428	722	0	0.07	3930	50039
14451	723	0	0.08	3901	46062
14472	724	0	0.08	3885	42613
14491	725	0	0.09	3726	35893
14515	726	0	0.10	3899	35080
14535	727	0	0.10	3826	34217
14555	728	0	0.10	3685	34619
14577	729	0	0.10	3620	33134
14599	730	0	0.10	3525	33167
14619	731	0	0.10	3600	33580
14638	732	0	0.10	3750	32528
14659	733	0	0.10	3642	33255
14681	734	0	0.10	3507	32445
14700	735	0	0.09	3459	33737
14720	736	0	0.10	3411	32446
14738	737	0	0.09	3407	33932
14761	738	0	0.09	3260	33552
14781	739	0	0.09	3169	33580
14804	740	0	0.08	2941	34822
14823	741	0	0.08	2908	34636
14843	742	0	0.08	2821	33627
14861	743	0	0.07	2675	33072
14883	744	0	0.08	2793	32102
14902	745	0	0.08	3006	32837
14926	746	0	0.09	2937	30789
14950	747	0	0.09	2977	30586
14972	748	0	0.10	3061	28971
14992	749	0	0.10	3132	29563
15010	750	0	0.10	3258	29622
15028	751	0	0.10	3222	29247
15048	752	0	0.11	3482	28733
15066	753	0	0.11	3585	29075
15084	754	0	0.11	3545	28991
15102	755	0	0.12	4067	29542
15120	756	0	0.12	4244	30781
15138	757	0	0.12	4291	30640
15156	758	0	0.12	4326	32103
15175	759	0	0.11	4142	32949
15193	760	0	0.12	4350	32976
15213	761	0	0.12	4389	32445
15236	762	0	0.12	4398	32972
15257	763	0	0.12	4441	32619
15279	764	0	0.12	4507	31879
15300	765	0	0.12	4413	32273
15322	766	0	0.12	4491	31964
15345	767	0	0.12	4329	31824
15363	768	0	0.12	4471	31955
15383	769	0	0.11	4356	35858
15406	770	0	0.11	4358	35809
15430	771	0	0.11	4458	35511
15455	772	0	0.12	4703	34016
15480	773	0	0.12	4655	33125
15502	774	0	0.13	4796	31965
15524	775	0	0.14	4784	30623
15546	776	0	0.14	4759	29348
15569	777	0	0.15	4898	28590
15592	778	0	0.16	4940	26386
15620	779	0	0.16	4890	25577
15644	780	0	0.17	5007	24341
15666	781	0	0.17	5012	24548
15685	782	0	0.18	5110	23943
15706	783	0	0.18	5212	24083
