Time(ms)	Frame	Class	Confidence	FieldArea	RoadArea
3831	170	0	0.45	9337	11288
3850	171	0	0.46	8888	10463
3870	172	0	0.46	8861	10583
3891	173	0	0.45	8485	10377
3913	174	0	0.46	8349	9735
3934	175	0	0.43	7661	10067
3953	176	0	0.43	7387	9884
3971	177	0	0.43	7259	9594
3991	178	0	0.40	6962	10638
4008	179	0	0.40	6872	10209
4027	180	0	0.41	6745	9887
4049	181	0	0.41	6263	9095
4070	182	0	0.39	5957	9201
4088	183	0	0.39	5672	8994
4108	184	0	0.36	5294	9397
4130	185	0	0.36	5127	9304
4151	186	0	0.30	4460	10248
4171	187	0	0.28	4154	10430
4191	188	0	0.27	3981	10850
4209	189	0	0.26	4160	11764
4230	190	0	0.26	3966	11244
4250	191	0	0.23	3457	11726
4269	192	0	0.23	3293	11010
4287	193	0	0.21	2979	11263
4307	194	0	0.20	2760	11150
4338	195	0	0.19	2677	11597
4355	196	0	0.18	2424	11001
4373	197	0	0.17	2285	11358
4394	198	0	0.16	2145	11137
4434	199	0	0.15	1952	10730
4456	200	0	0.15	1853	10168
4484	201	0	0.13	1537	9947
4513	202	0	0.13	1361	9184
4536	203	0	0.12	1219	9257
4563	204	0	0.13	1362	9454
4591	205	0	0.13	1447	9639
4628	206	0	0.13	1421	9276
4666	207	0	0.10	1205	10280
4697	208	0	0.10	1162	10174
4727	209	0	0.10	1084	9796
4761	210	0	0.11	1231	9564
4795	211	0	0.12	1243	9512
4830	212	0	0.11	1195	9626
4861	213	0	0.11	1092	8990
4884	214	0	0.11	1095	9136
4917	215	0	0.11	1027	8716
4950	216	0	0.10	1004	8579
4987	217	0	0.11	1068	8391
5022	218	0	0.12	1087	8144
5064	219	0	0.12	1133	8079
5104	220	0	0.15	1292	7597
5141	221	0	0.15	1303	7275
5175	222	0	0.16	1352	6883
5215	223	0	0.16	1335	7125
5237	224	0	0.18	1382	6472
5260	225	0	0.17	1364	6662
5301	226	0	0.17	1401	7023
5340	227	0	0.19	1548	6509
5375	228	0	0.18	1453	6833
5421	229	0	0.19	1676	6934
5441	230	0	0.20	1608	6523
5463	231	0	0.19	1555	6786
5487	232	0	0.21	1600	5976
5511	233	0	0.21	1546	5822
5535	234	0	0.24	1620	5230
5562	235	0	0.22	1528	5363
5591	236	0	0.22	1604	5612
5615	237	0	0.24	1700	5411
5637	238	0	0.21	1512	5696
5662	239	0	0.22	1497	5230
5684	240	0	0.21	1452	5520
5705	241	0	0.21	1547	5727
5728	242	0	0.23	1622	5441
5759	243	0	0.22	1642	5731
5792	244	0	0.23	1659	5590
5812	245	0	0.21	1504	5550
5832	246	0	0.23	1606	5235
5853	247	0	0.23	1622	5289
5878	248	0	0.25	1759	5345
5907	249	0	0.24	1780	5666
5938	250	0	0.24	1873	5858
5965	251	0	0.24	1790	5783
5989	252	0	0.24	1747	5678
6015	253	0	0.25	1889	5731
6042	254	0	0.23	1747	5829
6072	255	0	0.19	1469	6423
6100	256	0	0.18	1433	6750
6124	257	0	0.17	1393	6710
6151	258	0	0.19	1459	6288
6182	259	0	0.19	1575	6721
6209	260	0	0.19	1558	6501
6241	261	0	0.23	1824	6176
6273	262	0	0.31	2686	5955
6299	263	0	0.34	3168	6124
6321	264	0	0.38	3698	6163
6347	265	0	0.39	3977	6141
6372	266	0	0.42	4311	5872
6393	267	0	0.45	4577	5643
6415	268	0	0.45	4520	5635
6439	269	0	0.45	4612	5721
6462	270	0	0.47	4972	5595
6488	271	0	0.48	5030	5546
6518	272	0	0.49	5044	5209
6547	273	0	0.52	5036	4559
6578	274	0	0.53	4927	4366
6612	275	0	0.60	6171	4197
6639	276	0	0.60	6651	4402
6665	277	0	0.60	6896	4590
6690	278	0	0.63	6868	4013
6716	279	0	0.64	7331	4166
6738	280	0	0.64	7305	4168
6761	281	0	0.65	7309	4012
6786	282	0	0.65	7306	3929
6813	283	0	0.65	7547	4061
6841	284	0	0.66	7974	4118
6869	285	0	0.65	7887	4170
6891	286	0	0.67	8062	3905
6912	287	0	0.68	8247	3949
6932	288	0	0.68	8392	3867
6959	289	0	0.69	8219	3668
6981	290	0	0.72	8969	3558
7003	291	0	0.72	9630	3660
7028	292	0	0.72	9838	3784
7050	293	0	0.74	10253	3539
7072	294	0	0.74	10321	3566
7094	295	0	0.73	10146	3720
7114	296	0	0.74	10836	3801
7139	297	0	0.74	10893	3745
7164	298	0	0.74	10969	3923
7191	299	0	0.75	10713	3553
7214	300	0	0.77	11062	3350
7238	301	0	0.78	11317	3210
7266	302	0	0.78	11528	3230
7297	303	0	0.78	11607	3207
7320	304	0	0.78	11648	3270
7342	305	0	0.78	12904	3637
7368	306	0	0.80	12965	3306
7391	307	0	0.80	13955	3570
7412	308	0	0.78	14275	3924
7449	309	0	0.80	14562	3645
7478	310	0	0.81	15441	3591
7508	311	0	0.80	15482	3825
7534	312	0	0.83	15350	3252
7560	313	0	0.85	15383	2681
7587	314	0	0.85	15973	2797
7617	315	0	0.85	15888	2837
7655	316	0	0.86	15696	2634
7684	317	0	0.87	15465	2350
7712	318	0	0.88	15552	2074
7740	319	0	0.88	15103	2039
7766	320	0	0.88	14935	2047
7794	321	0	0.89	15075	1946
7822	322	0	0.88	14718	2060
7850	323	0	0.90	14702	1702
7877	324	0	0.91	14338	1416
7905	325	0	0.92	14461	1318
7935	326	0	0.93	14357	1058
7965	327	0	0.93	14436	1068
7992	328	0	0.92	15196	1299
8024	329	0	0.92	15236	1384
8047	330	0	0.93	15677	1271
8069	331	0	0.92	15863	1313
8094	332	0	0.92	16278	1324
8119	333	0	0.92	16014	1440
8143	334	0	0.92	15924	1477
8172	335	0	0.92	15773	1429
8202	336	0	0.92	16040	1432
8230	337	0	0.94	16223	990
8259	338	0	0.94	15826	1006
8287	339	0	0.95	15931	889
8321	340	0	0.95	16132	780
8346	341	0	0.97	16455	571
8375	342	0	0.97	16170	570
8403	343	0	0.97	15911	456
8430	344	0	0.98	16286	407
8457	345	0	0.98	16620	423
8483	346	0	0.98	16436	291
8509	347	0	0.98	16509	400
8534	348	0	0.98	16794	312
8563	349	0	0.99	16774	198
8596	350	0	0.99	16307	143
8625	351	0	0.98	16046	269
8657	352	0	0.98	16146	258
8683	353	0	0.98	15829	343
8710	354	0	0.98	15576	298
8735	355	0	0.97	15402	472
8762	356	0	0.97	15584	475
8792	357	0	0.98	15193	361
8825	358	0	0.98	14932	309
8855	359	0	0.98	14477	363
8881	360	0	0.97	13855	423
8907	361	0	0.98	13197	322
8938	362	0	0.98	12800	274
8962	363	0	0.98	12961	295
8992	364	0	0.98	13326	255
9015	365	0	0.98	12544	269
9039	366	0	0.97	12336	386
9072	367	0	0.97	12120	347
9102	368	0	0.97	11574	360
9131	369	0	0.95	10632	535
9157	370	0	0.95	9992	575
9183	371	0	0.94	8975	531
9212	372	0	0.95	7803	386
9243	373	0	0.94	7282	463
9272	374	0	0.95	6898	388
9298	375	0	0.95	6911	355
9327	376	0	0.95	7009	392
9359	377	0	0.93	6747	497
9388	378	0	0.95	7083	403
9414	379	0	0.95	7015	393
9444	380	0	0.94	6984	446
9471	381	0	0.96	7635	343
9497	382	0	0.93	7664	565
9522	383	0	0.94	7605	496
9548	384	0	0.93	7684	608
9574	385	0	0.91	7476	714
9598	386	0	0.89	7470	969
9622	387	0	0.85	7779	1347
9644	388	0	0.85	8302	1521
9675	389	0	0.83	8599	1743
9707	390	0	0.82	9339	2073
9741	391	0	0.80	9313	2368
9767	392	0	0.76	9231	2970
9790	393	0	0.69	9089	3995
9814	394	0	0.65	9169	4906
9839	395	0	0.62	9882	5993
9860	396	0	0.58	9825	7260
9884	397	0	0.56	11158	8877
9908	398	0	0.52	11544	10840
9932	399	0	0.47	11437	12738
9958	400	0	0.43	11459	15050
9981	401	0	0.40	11593	17107
10007	402	0	0.35	10920	19928
10034	403	0	0.34	11552	22920
10059	404	0	0.31	11641	25792
10081	405	0	0.29	11804	28761
10105	406	0	0.27	12001	32241
10127	407	0	0.25	11810	35661
10154	408	0	0.23	11694	39271
10179	409	0	0.20	10844	43275
10202	410	0	0.18	10561	47221
10227	411	0	0.16	9879	51932
10248	412	0	0.15	9711	56244
10271	413	0	0.13	9398	60935
10297	414	0	0.12	9235	65436
10321	415	0	0.11	9081	70432
10345	416	0	0.10	8801	75712
10369	417	0	0.09	8285	80850
10390	418	0	0.09	8149	86876
10414	419	1	0.92	7605	93399
10439	420	1	0.93	7394	99698
10462	421	1	0.94	7182	105665
10486	422	1	0.94	7066	112322
10512	423	1	0.94	7127	118791
10535	424	1	0.95	7301	125887
10557	425	1	0.95	7055	132459
10584	426	1	0.95	6646	139542
10612	427	1	0.96	6335	146360
10640	428	1	0.96	6056	154321
10660	429	1	0.96	6094	161750
10681	430	1	0.97	5390	169562
10702	431	1	0.97	4866	177844
10725	432	1	0.98	4425	186002
10747	433	1	0.98	4181	194664
10770	434	1	0.98	4029	203242
10795	435	1	0.98	3977	211700
10823	436	1	0.98	3647	220433
10845	437	1	0.98	3690	229431
10865	438	1	0.99	3437	238086
10887	439	1	0.99	3604	246527
10908	440	1	0.99	3667	254878
10928	441	1	0.99	3241	263544
10949	442	1	0.99	2959	272289
10970	443	1	0.99	2516	280383
10991	444	1	0.99	2434	288340
11015	445	1	0.99	2344	296620
11037	446	1	0.99	2790	303596
11061	447	1	0.99	2824	311566
11085	448	1	0.99	2715	320228
11105	449	1	0.99	2537	327753
11126	450	1	0.99	2491	335828
11147	451	1	0.99	2352	343047
11169	452	1	0.99	2465	350054
11192	453	1	0.99	2354	357144
11211	454	1	0.99	2465	364223
11232	455	1	0.99	2214	369540
11255	456	1	0.99	1887	375493
11279	457	1	1.00	1653	381296
11303	458	1	1.00	1676	386740
11328	459	1	1.00	1667	393023
11349	460	1	1.00	1411	398087
11372	461	1	1.00	1429	403091
11401	462	1	1.00	1157	408403
11429	463	1	1.00	1178	413812
11455	464	1	1.00	1048	419251
11479	465	1	1.00	1226	423920
11499	466	1	1.00	1190	428126
11527	467	1	0.99	2655	420841
11549	468	1	0.99	2818	426766
11572	469	1	0.99	2902	431388
11597	470	1	0.99	2917	435992
11621	471	1	0.99	2832	441824
11651	472	1	0.99	2518	445150
11673	473	1	0.99	2717	448368
11701	474	1	0.99	2734	451462
11724	475	1	0.99	2742	455099
11752	476	1	0.99	2650	458045
11777	477	1	0.99	2708	461256
11803	478	1	0.99	2716	462479
11826	479	1	0.99	2742	464404
11848	480	1	0.99	2730	464507
11873	481	1	0.99	2657	466495
11896	482	1	0.99	2675	465850
11922	483	1	0.99	2565	460272
11950	484	1	0.99	2584	461104
11974	485	1	0.99	2598	449806
11997	486	1	0.99	2618	452727
12023	487	1	0.99	2654	454485
12046	488	1	0.99	2519	455353
12070	489	1	0.99	2468	455921
12097	490	1	0.99	2583	458070
12121	491	1	0.99	2564	456045
12146	492	1	0.99	2518	456804
12172	493	1	0.99	2556	458762
12196	494	1	0.99	2596	455615
12219	495	1	0.99	2750	452943
12243	496	1	0.99	2711	450821
12270	497	1	0.99	2555	447824
12296	498	1	0.99	2586	443978
12320	499	1	0.99	2578	442925
12347	500	1	0.99	2722	438418
12370	501	1	0.99	2621	435466
12393	502	1	0.99	2584	434237
12418	503	1	0.99	2629	427783
12444	504	1	0.99	2603	423411
12470	505	1	0.99	2537	412669
12496	506	1	0.99	2432	401219
12524	507	1	0.99	2395	395612
12547	508	1	0.99	2363	392155
12571	509	1	0.99	2371	385335
12594	510	1	0.99	2454	381009
12619	511	1	0.99	2424	377840
12642	512	1	0.99	2500	370418
12670	513	1	0.99	2427	362023
12696	514	1	0.99	2462	354351
12719	515	1	0.99	2434	326334
12745	516	1	0.99	2392	327707
12773	517	1	0.99	2368	328522
12802	518	1	0.99	2432	324160
12825	519	1	0.99	2427	322056
12851	520	1	0.99	2484	319998
12876	521	1	0.99	2388	314644
12902	522	1	0.99	2447	311856
12926	523	1	0.99	2517	305404
12950	524	1	0.99	2436	297849
12974	525	1	0.99	2414	292837
12995	526	1	0.99	2457	285394
13018	527	1	0.99	2452	279301
13042	528	1	0.99	2379	276115
13069	529	1	0.99	2477	273758
13095	530	1	0.99	2449	269530
13121	531	1	0.99	2371	264029
13153	532	1	0.99	2513	260567
13175	533	1	0.99	2490	257637
13198	534	1	0.99	2407	247807
13221	535	1	0.99	2435	241285
13243	536	1	0.99	2464	232189
13268	537	1	0.99	2416	225789
13292	538	1	0.99	2440	220339
13321	539	1	0.99	2468	215037
13345	540	1	0.99	2452	207977
13370	541	1	0.99	2499	202385
13396	542	1	0.99	2477	194128
13421	543	1	0.99	2443	189739
13442	544	1	0.99	2488	183225
13468	545	1	0.99	2544	168503
13495	546	1	0.98	2556	165641
13520	547	1	0.98	2538	162463
13551	548	1	0.98	2556	156099
13575	549	1	0.98	2519	149759
13597	550	1	0.98	2464	142493
13620	551	1	0.98	2492	132823
13643	552	1	0.98	2567	125656
13669	553	1	0.98	2592	120583
13694	554	1	0.98	2616	114966
13718	555	1	0.98	2564	105349
13741	556	1	0.97	2573	99616
13768	557	1	0.97	2518	96188
13793	558	0	0.03	2486	91949
13814	559	0	0.03	2568	88166
13835	560	0	0.03	2498	81878
13854	561	0	0.03	2433	77867
13874	562	0	0.03	2510	77562
13896	563	0	0.03	2541	74331
13917	564	0	0.04	2583	70688
13937	565	0	0.04	2575	66789
13957	566	0	0.04	2628	63318
13977	567	0	0.04	2632	59094
14001	568	0	0.05	2651	56102
14022	569	0	0.05	2602	54029
14044	570	0	0.05	2576	50441
14065	571	0	0.05	2625	48212
14089	572	0	0.05	2636	46002
14109	573	0	0.06	2575	43588
14133	574	0	0.06	2644	40693
14163	575	0	0.06	2592	37391
14189	576	0	0.07	2624	34911
14215	577	0	0.07	2615	33224
14242	578	0	0.08	2499	29709
14272	579	0	0.08	2460	27953
14297	580	0	0.09	2587	27355
14323	581	0	0.09	2460	26463
14347	582	0	0.09	2546	25274
14374	583	0	0.10	2492	23543
14394	584	0	0.09	2556	24988
14414	585	0	0.09	2544	26739
14436	586	0	0.09	2613	26770
14457	587	0	0.09	2637	27442
14477	588	0	0.09	2587	27823
14499	589	0	0.08	2611	29193
14521	590	0	0.08	2620	30709
14549	591	0	0.08	2649	31389
14580	592	0	0.08	2670	31505
14611	593	0	0.08	2727	30157
14645	594	0	0.08	2719	29431
14673	595	0	0.08	2694	30004
14695	596	0	0.09	2722	29017
14719	597	0	0.08	2689	30192
14739	598	0	0.08	2731	30878
14766	599	0	0.08	2692	32232
14792	600	0	0.08	2720	32996
14823	601	0	0.08	2684	32867
