Time(ms)	Frame	Class	Confidence	FieldArea	RoadArea
8543	181	0	0.99	394924	2184
8598	182	0	0.99	389896	2286
8652	183	0	0.99	382971	2531
8706	184	0	0.99	378783	2173
8760	185	0	0.99	374429	2025
8809	186	0	0.99	366906	1877
8856	187	0	0.99	358446	1946
8904	188	0	1.00	351676	1745
8950	189	0	1.00	345213	1353
8998	190	0	1.00	340681	1401
9044	191	0	1.00	333044	1331
9097	192	0	1.00	318301	1348
9150	193	0	1.00	307779	1336
9204	194	0	1.00	302196	1494
9255	195	0	0.99	295869	1496
9308	196	0	0.99	288778	1646
9359	197	0	0.99	280211	1776
9409	198	0	0.99	272705	2047
9465	199	0	0.99	263278	2231
9521	200	0	0.99	256243	2399
9574	201	0	0.99	249978	2539
9628	202	0	0.99	244831	3003
9683	203	0	0.98	240299	3700
9736	204	0	0.98	232005	4266
9787	205	0	0.98	229942	5300
9842	206	0	0.97	223242	7352
9893	207	0	0.96	220281	8208
9944	208	0	0.96	210720	8859
9995	209	0	0.96	207380	8682
10048	210	0	0.96	201247	9236
10097	211	0	0.95	195652	10579
10146	212	0	0.94	190352	11126
10196	213	0	0.94	186818	11373
10244	214	0	0.94	183645	12037
10296	215	0	0.93	177643	12483
10346	216	0	0.92	173044	14461
10396	217	0	0.91	169009	15832
10446	218	0	0.91	168006	16513
10495	219	0	0.91	164509	16913
10549	220	0	0.90	161187	17706
10601	221	0	0.90	160395	18814
10654	222	0	0.90	165976	19077
10706	223	0	0.89	169087	21113
10760	224	0	0.89	175259	21484
10810	225	0	0.89	179409	22723
10864	226	0	0.89	182689	23506
10916	227	0	0.89	185986	23289
10965	228	0	0.89	190901	23564
11016	229	0	0.89	189753	24423
11066	230	0	0.88	191623	24967
11115	231	0	0.88	191285	26622
11165	232	0	0.87	189391	27673
11222	233	0	0.87	191778	27473
11272	234	0	0.87	191271	28515
11326	235	0	0.86	190603	29789
11382	236	0	0.86	192047	30032
11434	237	0	0.87	193048	29688
11489	238	0	0.86	196726	31045
11549	239	0	0.86	202286	32291
11609	240	0	0.86	203576	34148
11667	241	0	0.85	206212	35029
11721	242	0	0.85	206212	35547
11774	243	0	0.86	212194	35707
11828	244	0	0.86	215986	36329
11877	245	0	0.86	221470	36527
11928	246	0	0.86	229433	37996
11979	247	0	0.86	234218	38649
12029	248	0	0.86	241448	38122
12084	249	0	0.86	250875	39271
12135	250	0	0.87	261196	39316
12186	251	0	0.87	268740	40241
12237	252	0	0.88	279602	38721
12294	253	0	0.88	283825	38870
12350	254	0	0.88	296952	39560
12403	255	0	0.88	303876	40213
12451	256	0	0.89	311594	40220
12502	257	0	0.89	320785	40185
12548	258	0	0.89	327140	40859
12599	259	0	0.89	331456	41368
12648	260	0	0.90	338360	39579
12698	261	0	0.90	337094	39507
12748	262	0	0.90	342858	38220
12799	263	0	0.90	344402	38159
12853	264	0	0.90	351425	37766
12904	265	0	0.90	352680	37751
12958	266	0	0.91	362324	35578
13009	267	0	0.91	367310	35892
13053	268	0	0.92	374419	34144
13106	269	0	0.92	376912	33482
13156	270	0	0.92	384366	33086
13206	271	0	0.92	386899	33876
13254	272	0	0.93	396192	31170
13303	273	0	0.93	397721	29742
13352	274	0	0.93	401776	29221
13402	275	0	0.93	402967	28446
13452	276	0	0.94	405530	27626
13502	277	0	0.94	407768	26154
13549	278	0	0.94	408522	25072
13600	279	0	0.94	409217	23877
13649	280	0	0.95	409972	23439
13698	281	0	0.95	409738	23706
13746	282	0	0.94	405331	24108
13795	283	0	0.94	405602	25123
13845	284	0	0.94	409997	25105
13893	285	0	0.94	409041	24799
13941	286	0	0.94	411477	24961
13990	287	0	0.94	412113	25406
14040	288	0	0.94	414028	25195
14091	289	0	0.94	410995	25594
14141	290	0	0.94	409467	25338
14190	291	0	0.94	405117	24863
14237	292	0	0.94	400597	24520
14288	293	0	0.94	395541	25559
14339	294	0	0.94	396029	24937
14388	295	0	0.94	393253	27048
14438	296	0	0.94	395995	26687
14487	297	0	0.94	396021	27115
14535	298	0	0.93	390279	28707
14584	299	0	0.93	385716	27862
14639	300	0	0.93	377432	28763
14694	301	0	0.93	372855	27601
14742	302	0	0.93	367202	28606
14794	303	0	0.93	361302	29082
14844	304	0	0.92	354263	29591
14895	305	0	0.93	349928	28165
14945	306	0	0.92	337492	28368
14993	307	0	0.93	330200	26537
15039	308	0	0.92	322035	26830
15088	309	0	0.92	317391	26218
15136	310	0	0.92	310065	26578
15184	311	0	0.92	306769	26042
15232	312	0	0.93	293374	23328
15280	313	0	0.96	252866	10956
15326	314	0	0.96	253206	10768
15371	315	0	0.96	248737	11240
15417	316	0	0.95	244458	11713
15465	317	0	0.95	239378	11695
15510	318	0	0.95	234800	11753
15553	319	0	0.95	230091	12362
15598	320	0	0.95	226756	13010
15643	321	0	0.95	221726	12778
15688	322	0	0.94	218409	12911
15738	323	0	0.94	214978	12932
15787	324	0	0.94	212180	13033
15835	325	0	0.94	206017	13435
15878	326	0	0.94	200976	13392
15923	327	0	0.94	196716	13433
15966	328	0	0.94	191391	13126
16013	329	0	0.93	186726	13172
16055	330	0	0.93	182676	12948
16099	331	0	0.93	176498	13224
16143	332	0	0.93	170240	13224
16189	333	0	0.92	164267	13351
16233	334	0	0.93	162491	12798
16280	335	0	0.93	159650	12602
16325	336	0	0.93	156646	12297
16371	337	0	0.93	151797	12060
16414	338	0	0.93	145888	11767
16463	339	0	0.93	142927	11220
16507	340	0	0.92	139370	11384
16553	341	0	0.92	137300	11382
16598	342	0	0.92	135483	11383
16641	343	0	0.93	135912	11013
16687	344	0	0.92	132248	11395
16731	345	0	0.92	129465	11322
16774	346	0	0.92	126542	11343
16819	347	0	0.92	125041	11578
16864	348	0	0.92	124017	11107
16909	349	0	0.91	121761	11561
16953	350	0	0.91	119822	11926
16994	351	0	0.91	115860	11879
17038	352	0	0.90	111240	12103
17081	353	0	0.89	105744	12409
17124	354	0	0.89	100465	12971
17164	355	0	0.88	97732	12912
17211	356	0	0.88	95558	13630
17253	357	0	0.87	94318	14107
17292	358	0	0.86	92398	14462
17333	359	0	0.86	91199	14812
17375	360	0	0.86	88745	14342
17422	361	0	0.86	86513	14671
17469	362	0	0.85	86544	15088
17508	363	0	0.84	87701	17114
17549	364	0	0.82	86479	18960
17592	365	0	0.82	82456	18145
17631	366	0	0.81	79101	18936
17673	367	0	0.80	75943	19148
17715	368	0	0.79	73508	19719
17755	369	0	0.77	71882	21141
17794	370	0	0.75	69990	23044
17841	371	0	0.74	67217	24105
17882	372	0	0.72	63859	24747
17921	373	0	0.71	62575	25715
17963	374	0	0.68	58314	27534
18004	375	0	0.67	57361	28761
18046	376	0	0.64	55014	30627
18093	377	0	0.64	54019	30834
18130	378	0	0.63	54018	32113
18169	379	0	0.61	53683	34017
18208	380	0	0.59	51754	35376
18245	381	0	0.58	50091	36440
18283	382	0	0.58	49435	35806
18321	383	0	0.56	47968	37102
18359	384	0	0.56	48052	37808
18406	385	0	0.55	47253	39413
18448	386	0	0.54	46949	39913
18486	387	0	0.54	46392	39971
18525	388	0	0.53	46189	40316
18563	389	0	0.52	46328	42297
18601	390	0	0.52	46758	42788
18640	391	0	0.50	46809	45920
18682	392	0	0.51	47739	46164
18723	393	0	0.50	48118	47580
18765	394	0	0.51	48995	47668
18805	395	0	0.51	50420	49275
18845	396	0	0.49	49852	52702
18888	397	0	0.47	51524	57139
18928	398	0	0.46	51413	61468
18968	399	0	0.45	53368	66261
19009	400	0	0.44	55814	70479
19049	401	0	0.43	56623	76365
19089	402	0	0.42	57206	80272
19127	403	0	0.40	56931	86718
19169	404	0	0.40	59016	87757
19207	405	0	0.40	59525	90990
19244	406	0	0.37	58658	98605
19283	407	0	0.35	58073	107295
19321	408	0	0.34	60522	116675
19358	409	0	0.33	61929	126903
19397	410	0	0.32	62472	135842
19439	411	0	0.31	63693	145092
19480	412	0	0.29	64430	154279
19521	413	0	0.28	65018	163312
19560	414	0	0.28	65120	167398
19597	415	0	0.27	65167	172168
19638	416	0	0.27	65034	177178
19677	417	0	0.26	65397	183111
19715	418	0	0.25	65231	191798
19757	419	0	0.25	65791	199482
19801	420	1	0.76	65407	208528
19846	421	1	0.77	64693	218313
19892	422	1	0.78	64425	228840
19936	423	1	0.79	64137	234893
19981	424	1	0.80	62929	246247
20033	425	1	0.81	61872	261047
20080	426	1	0.81	61371	269106
20135	427	1	0.82	60158	277510
20188	428	1	0.83	59475	285065
20239	429	1	0.83	59771	290204
20291	430	1	0.83	61087	292719
20346	431	1	0.83	62016	296855
20398	432	1	0.82	61155	283810
20448	433	1	0.82	62244	288352
20497	434	1	0.83	61094	289108
20546	435	1	0.83	60954	291965
20592	436	1	0.83	60814	295119
20639	437	1	0.83	60823	297905
20688	438	1	0.83	60178	300010
20736	439	1	0.83	59855	300377
20784	440	1	0.83	59619	298906
20839	441	1	0.83	58518	295013
20885	442	1	0.83	58220	292065
20932	443	1	0.83	57542	289194
20980	444	1	0.83	56718	284654
21027	445	1	0.83	56594	281621
21073	446	1	0.84	55835	282576
21118	447	1	0.84	54936	282678
21167	448	1	0.84	53936	281408
21218	449	1	0.84	53208	284151
21269	450	1	0.85	51983	290522
21320	451	1	0.85	50563	292389
21377	452	1	0.86	48340	293305
21424	453	1	0.86	46850	293278
21470	454	1	0.86	45660	290619
21522	455	1	0.88	41353	292403
21568	456	1	0.89	37902	292892
21614	457	1	0.89	35352	293100
21662	458	1	0.90	32786	291146
21708	459	1	0.91	30187	290159
21753	460	1	0.91	26987	289126
21799	461	1	0.92	25263	291943
21845	462	1	0.93	22992	291475
21891	463	1	0.93	21292	294039
21936	464	1	0.94	19808	292733
21981	465	1	0.94	18291	292509
22030	466	1	0.94	17311	288846
22080	467	1	0.95	14174	276923
22126	468	1	0.95	14439	275066
22173	469	1	0.95	13906	269327
22220	470	1	0.96	12447	266148
22264	471	1	0.96	11240	263744
22310	472	1	0.96	10269	261394
22355	473	1	0.96	10141	259528
22405	474	1	0.96	10358	256881
22450	475	1	0.96	9663	253251
22497	476	1	0.96	9648	248239
22549	477	1	0.96	9460	245513
22595	478	1	0.96	9033	244834
22643	479	1	0.97	8620	242327
22689	480	1	0.97	8351	241088
22733	481	1	0.97	8529	239097
22780	482	1	0.97	8056	237666
22824	483	1	0.97	7603	239636
22871	484	1	0.97	7444	241164
22916	485	1	0.97	7381	243851
22961	486	1	0.97	7200	244735
23009	487	1	0.98	6313	247588
23055	488	1	0.98	5937	247376
23102	489	1	0.98	5254	247772
23146	490	1	0.98	4742	250108
23192	491	1	0.98	4269	250301
23237	492	1	0.99	3452	247101
23282	493	1	0.99	3051	249373
23328	494	1	0.99	2849	248769
23379	495	1	0.99	2330	247471
23424	496	1	0.99	2118	246078
23470	497	1	0.99	2081	242772
23516	498	1	0.99	1961	241300
23564	499	1	0.99	1864	235707
23609	500	1	0.99	1869	231794
23654	501	1	0.99	1931	225895
23699	502	1	0.99	1665	225819
23743	503	1	0.99	1690	224542
23788	504	1	0.99	1713	217884
23831	505	1	0.99	1667	215134
23877	506	1	0.99	1846	211533
23925	507	1	0.99	1790	211154
23973	508	1	0.99	1477	208049
24018	509	0	0.01	1785	204323
24057	510	0	0.01	1638	198131
24095	511	0	0.01	1619	193037
24133	512	0	0.01	1543	187301
24171	513	0	0.01	1538	181661
24205	514	0	0.01	1323	178657
24245	515	0	0.01	1462	179197
24286	516	0	0.01	1345	176595
24326	517	0	0.01	1138	173976
24364	518	0	0.01	1056	173400
24398	519	0	0.01	1056	169357
24436	520	0	0.01	942	165979
24473	521	0	0.01	988	164995
24509	522	0	0.01	1202	152604
24548	523	0	0.01	1024	150429
24586	524	0	0.01	1006	147234
24623	525	0	0.01	924	144076
24658	526	0	0.01	998	142958
24695	527	0	0.01	934	141784
24737	528	0	0.01	1013	142418
24783	529	0	0.01	1026	142190
24823	530	0	0.01	881	142989
24861	531	0	0.01	993	143294
24898	532	0	0.01	1085	143616
24934	533	0	0.01	1156	143638
24972	534	0	0.01	1015	142093
25007	535	0	0.01	919	139637
25043	536	0	0.01	797	137659
25080	537	0	0.01	809	135141
25116	538	0	0.01	847	132802
25152	539	0	0.01	887	129170
25187	540	0	0.01	849	125570
25222	541	0	0.01	934	121889
25263	542	0	0.01	955	118734
25306	543	0	0.01	898	115399
25341	544	0	0.01	999	111687
25382	545	0	0.01	924	107817
25422	546	0	0.01	1224	105846
25462	547	0	0.01	1241	102862
25498	548	0	0.01	1302	100758
25533	549	0	0.01	1117	100239
25570	550	0	0.01	1311	100260
25605	551	0	0.01	1043	98541
25650	552	0	0.01	1054	99560
25695	553	0	0.01	1035	97214
25733	554	0	0.01	1100	96662
25772	555	0	0.01	895	92624
25808	556	0	0.01	822	89598
25844	557	0	0.01	920	85544
25880	558	0	0.01	912	83816
25920	559	0	0.01	1036	81430
25957	560	0	0.01	996	78503
26002	561	0	0.01	918	75619
26037	562	0	0.01	854	72388
26072	563	0	0.01	761	70233
26109	564	0	0.01	856	65794
26149	565	0	0.01	859	62293
26185	566	0	0.01	784	59461
26221	567	0	0.02	872	56778
26256	568	0	0.02	856	53464
26294	569	0	0.01	783	51556
26331	570	0	0.02	804	49060
26367	571	0	0.02	952	47995
26404	572	0	0.02	1047	46327
26446	573	0	0.02	1095	43695
26487	574	0	0.03	1139	43209
26524	575	0	0.03	1204	41906
26560	576	0	0.03	1187	41454
26595	577	0	0.03	1345	39366
26630	578	0	0.03	1381	38247
26674	579	0	0.03	1346	37527
26712	580	0	0.03	1106	36481
26747	581	0	0.03	1092	35931
26786	582	0	0.03	1258	35986
26825	583	0	0.03	1281	37382
26862	584	0	0.03	1275	35806
26899	585	0	0.03	1250	35018
26941	586	0	0.03	1204	35155
26979	587	0	0.04	1312	34438
27020	588	0	0.04	1200	33061
27058	589	0	0.03	1188	32921
27095	590	0	0.04	1213	32798
27134	591	0	0.04	1269	32004
27172	592	0	0.04	1250	30243
27208	593	0	0.04	1247	29040
27245	594	0	0.05	1355	28498
27281	595	0	0.04	1246	27975
27316	596	0	0.05	1329	26875
27357	597	0	0.05	1556	27343
27399	598	0	0.06	1658	26992
27435	599	0	0.06	1589	25907
27475	600	0	0.06	1555	25413
27511	601	0	0.06	1604	25843
27544	602	0	0.06	1643	26486
27579	603	0	0.07	1865	26232
27616	604	0	0.07	1801	25778
27654	605	0	0.06	1781	26543
27690	606	0	0.06	1646	26956
27724	607	0	0.06	1610	27544
27760	608	0	0.06	1678	26719
27797	609	0	0.05	1549	26865
27832	610	0	0.05	1499	27832
27866	611	0	0.06	1570	26820
27902	612	0	0.06	1682	27487
27935	613	0	0.05	1605	28790
27969	614	0	0.05	1601	28824
28004	615	0	0.05	1478	29440
28047	616	0	0.05	1734	30361
28081	617	0	0.05	1711	30911
28115	618	0	0.05	1604	31117
28149	619	0	0.04	1261	29763
28189	620	0	0.04	1246	28553
28225	621	0	0.04	1240	29116
28261	622	0	0.04	1258	28878
28301	623	0	0.04	1205	29981
28336	624	0	0.04	1201	32102
28374	625	0	0.04	1331	32842
28409	626	0	0.04	1313	34435
28447	627	0	0.04	1511	33433
28483	628	0	0.04	1399	32568
28518	629	0	0.04	1514	32582
28553	630	0	0.05	1525	31641
28589	631	0	0.04	1464	31844
28624	632	0	0.04	1393	32588
28658	633	0	0.05	1750	32873
28693	634	0	0.05	1714	33721
28729	635	0	0.04	1612	34241
28765	636	0	0.04	1454	34255
28801	637	0	0.04	1357	33490
28838	638	0	0.03	1137	34293
28872	639	0	0.03	1068	34718
28907	640	0	0.03	1109	35206
28944	641	0	0.03	1047	35353
28981	642	0	0.03	1175	34335
29018	643	0	0.03	1274	35571
29058	644	0	0.03	1099	36090
29093	645	0	0.04	1364	35965
29128	646	0	0.04	1402	37000
29164	647	0	0.04	1630	37491
29201	648	0	0.04	1455	36446
29239	649	0	0.04	1367	35565
29284	650	0	0.04	1538	37379
29328	651	0	0.04	1504	38279
29370	652	0	0.04	1499	38091
29406	653	0	0.04	1401	37436
29443	654	0	0.04	1410	37956
29477	655	0	0.03	1314	38854
29514	656	0	0.03	1267	37854
29555	657	0	0.03	1219	39536
29592	658	0	0.03	1228	39415
29629	659	0	0.03	1214	41008
29666	660	0	0.03	1108	42141
29705	661	0	0.03	1089	42427
29750	662	0	0.03	1101	42401
29788	663	0	0.02	1077	43642
29825	664	0	0.03	1216	43726
29864	665	0	0.03	1178	43546
29900	666	0	0.03	1248	43466
29937	667	0	0.03	1231	44351
29976	668	0	0.03	1329	43704
30012	669	0	0.03	1338	43389
30046	670	0	0.03	1340	44947
30082	671	0	0.03	1213	46498
30120	672	0	0.03	1399	46457
30162	673	0	0.03	1362	48241
30198	674	0	0.03	1264	48656
30240	675	0	0.02	1214	49549
30281	676	0	0.02	1089	52108
30321	677	0	0.02	1034	51817
30359	678	0	0.02	1003	54832
30400	679	0	0.02	882	56103
30438	680	0	0.01	855	56784
30473	681	0	0.01	830	58998
30510	682	0	0.02	940	60997
30545	683	0	0.02	948	60826
30578	684	0	0.02	961	61830
30612	685	0	0.02	1162	63035
30646	686	0	0.02	1095	62714
30681	687	0	0.02	1091	62493
30721	688	0	0.02	1208	63060
30757	689	0	0.02	1193	62926
30796	690	0	0.02	1252	61927
30832	691	0	0.02	1190	61787
30865	692	0	0.02	1055	61336
30899	693	0	0.01	934	61789
30934	694	0	0.02	1167	62079
30968	695	0	0.01	941	62690
31003	696	0	0.01	877	62705
31039	697	0	0.01	868	62736
31074	698	0	0.02	969	62241
31109	699	0	0.01	945	63025
31144	700	0	0.01	850	62656
31180	701	0	0.01	904	63373
31215	702	0	0.02	1103	62660
31251	703	0	0.02	955	62549
31292	704	0	0.01	926	62994
31331	705	0	0.02	998	63892
31368	706	0	0.02	1072	63826
31403	707	0	0.02	1030	63439
31442	708	0	0.01	953	64683
31480	709	0	0.02	1055	65607
31516	710	0	0.01	955	67214
31552	711	0	0.01	973	66488
31594	712	0	0.01	1004	67412
31636	713	0	0.01	990	68022
31671	714	0	0.02	1048	68049
31713	715	0	0.02	1138	68189
31751	716	0	0.02	1241	67205
31796	717	0	0.02	1585	66730
31835	718	0	0.03	1829	66700
31873	719	0	0.03	2292	67495
31911	720	0	0.04	2481	68300
31954	721	0	0.04	2781	69720
31991	722	0	0.04	3044	70488
32028	723	0	0.04	3273	69539
32067	724	0	0.05	3300	69365
32104	725	0	0.05	3579	70306
32148	726	0	0.05	3895	70190
32188	727	0	0.06	4337	70044
32223	728	0	0.06	4680	69373
32263	729	0	0.06	4732	70951
32302	730	0	0.06	4922	70852
32338	731	0	0.07	5214	70428
32377	732	0	0.08	6653	72049
32414	733	0	0.08	6366	71328
32450	734	0	0.08	6647	73173
32487	735	0	0.09	6979	74151
32526	736	0	0.10	7931	75224
32563	737	0	0.09	7998	76472
32598	738	0	0.10	8289	75452
32633	739	0	0.10	8813	77135
32671	740	0	0.11	9384	78158
32710	741	0	0.11	9582	79416
32747	742	0	0.11	9596	79594
32783	743	0	0.11	9694	79027
32828	744	0	0.11	9789	78653
32868	745	0	0.11	9858	78911
32905	746	0	0.11	10088	78424
32948	747	0	0.12	10845	78305
32987	748	0	0.12	11027	78585
33023	749	0	0.13	11120	77483
33060	750	0	0.13	11438	77111
33097	751	0	0.13	11809	77824
33137	752	0	0.14	12340	78902
33176	753	0	0.14	12810	78143
33218	754	0	0.14	12655	75228
33257	755	0	0.15	13188	75481
33295	756	0	0.15	13391	74086
33332	757	0	0.16	13257	71377
33372	758	0	0.17	13763	69572
33408	759	0	0.17	14008	69278
33444	760	0	0.18	14881	66748
33482	761	0	0.19	14964	65675
33523	762	0	0.19	16096	67245
33562	763	0	0.19	15165	66799
33599	764	0	0.19	15725	66202
33640	765	0	0.20	15981	65721
33684	766	0	0.20	15721	64811
33720	767	0	0.20	15862	64339
33756	768	0	0.19	16052	67106
33795	769	0	0.20	16412	65655
33834	770	0	0.21	17400	64963
33874	771	0	0.19	16532	71916
33919	772	0	0.21	18001	69313
33959	773	0	0.21	17812	68788
33999	774	0	0.21	17863	67430
34038	775	0	0.21	17844	67914
34075	776	0	0.21	18090	67975
34111	777	0	0.22	18627	67652
34146	778	0	0.22	18480	66705
34182	779	0	0.22	18624	67093
34235	780	0	0.22	19026	67456
34272	781	0	0.22	19151	69148
34310	782	0	0.22	19047	68633
34349	783	0	0.23	20353	68730
34388	784	0	0.24	21224	68595
34427	785	0	0.23	21365	70785
34473	786	0	0.23	21441	70359
34512	787	0	0.23	21592	72744
34549	788	0	0.23	22102	73606
34598	789	0	0.24	22767	73313
34636	790	0	0.25	23814	72591
34673	791	0	0.25	24050	72183
34711	792	0	0.25	24859	76497
34750	793	0	0.24	24113	76138
34788	794	0	0.26	25379	73809
34831	795	0	0.25	24855	73609
34876	796	0	0.26	25344	73303
34915	797	0	0.25	25147	73734
34954	798	0	0.26	25454	72652
34992	799	0	0.26	25528	71992
35032	800	0	0.26	25553	71565
35072	801	0	0.26	25368	72000
35111	802	0	0.26	25921	72157
35149	803	0	0.27	26072	70729
35187	804	0	0.27	26028	69943
35225	805	0	0.27	26026	68908
35265	806	0	0.27	25816	69245
35304	807	0	0.27	25622	69106
35349	808	0	0.27	26326	69904
35386	809	0	0.28	27161	70443
35427	810	0	0.28	26981	69683
35467	811	0	0.28	27239	70309
35509	812	0	0.28	27515	69293
35553	813	0	0.29	27205	67511
35594	814	0	0.29	27693	67009
35632	815	0	0.29	27825	67214
35672	816	0	0.30	27740	65907
35711	817	0	0.30	28212	65308
35748	818	0	0.31	28460	63577
35788	819	0	0.31	28667	64712
35824	820	0	0.31	28505	63846
35862	821	0	0.32	28562	61668
35903	822	0	0.31	29084	65394
35943	823	0	0.31	28955	65607
35989	824	0	0.31	28520	62684
36031	825	0	0.31	27960	61479
