Time(ms)	Frame	Class	Confidence	FieldArea	RoadArea
2905	138	0	0.36	10380	18324
2924	139	0	0.36	10236	18440
2941	140	0	0.37	10795	18598
2958	141	0	0.38	11106	18411
2974	142	0	0.37	10986	18323
2993	143	0	0.37	10898	18741
3010	144	0	0.37	10869	18245
3026	145	0	0.38	11000	18085
3042	146	0	0.37	11070	18533
3058	147	0	0.37	10896	18329
3074	148	0	0.38	11301	18085
3093	149	0	0.38	10910	17773
3110	150	0	0.41	11566	16359
3126	151	0	0.42	12046	16762
3145	152	0	0.41	11732	17128
3167	153	0	0.41	11775	17056
3184	154	0	0.41	11678	16765
3206	155	0	0.41	11467	16804
3229	156	0	0.41	11479	16803
3248	157	0	0.41	11501	16830
3275	158	0	0.42	11485	16148
3297	159	0	0.46	11898	13897
3318	160	0	0.47	12332	14123
3339	161	0	0.47	12366	13901
3361	162	0	0.46	12062	14145
3387	163	0	0.46	11877	13694
3412	164	0	0.47	11606	13094
3438	165	0	0.47	11292	12773
3465	166	0	0.48	11249	12066
3495	167	0	0.48	10756	11861
3526	168	0	0.48	10698	11791
3551	169	0	0.46	9879	11446
3573	170	0	0.45	9337	11288
3596	171	0	0.46	8888	10463
3623	172	0	0.46	8861	10583
3644	173	0	0.45	8485	10377
3669	174	0	0.46	8349	9735
3694	175	0	0.43	7661	10067
3713	176	0	0.43	7387	9884
3730	177	0	0.43	7259	9594
3756	178	0	0.40	6962	10638
3783	179	0	0.40	6872	10209
3811	180	0	0.41	6745	9887
3834	181	0	0.41	6263	9095
3860	182	0	0.39	5957	9201
3892	183	0	0.39	5672	8994
3919	184	0	0.36	5294	9397
3946	185	0	0.36	5127	9304
3968	186	0	0.30	4460	10248
3990	187	0	0.28	4154	10430
4012	188	0	0.27	3981	10850
4033	189	0	0.26	4160	11764
4057	190	0	0.26	3966	11244
4078	191	0	0.23	3457	11726
4097	192	0	0.23	3293	11010
4117	193	0	0.21	2979	11263
4136	194	0	0.20	2760	11150
4155	195	0	0.19	2677	11597
4174	196	0	0.18	2424	11001
4195	197	0	0.17	2285	11358
4217	198	0	0.16	2145	11137
4235	199	0	0.15	1952	10730
4255	200	0	0.15	1853	10168
4274	201	0	0.13	1537	9947
4297	202	0	0.13	1361	9184
4318	203	0	0.12	1219	9257
4339	204	0	0.13	1362	9454
4371	205	0	0.13	1447	9639
4394	206	0	0.13	1421	9276
4417	207	0	0.10	1205	10280
4440	208	0	0.10	1162	10174
4462	209	0	0.10	1084	9796
4485	210	0	0.11	1231	9564
4503	211	0	0.12	1243	9512
4536	212	0	0.11	1195	9626
4564	213	0	0.11	1092	8990
4585	214	0	0.11	1095	9136
4606	215	0	0.11	1027	8716
4629	216	0	0.10	1004	8579
4649	217	0	0.11	1068	8391
4673	218	0	0.12	1087	8144
4702	219	0	0.12	1133	8079
4724	220	0	0.15	1292	7597
4744	221	0	0.15	1303	7275
4764	222	0	0.16	1352	6883
4790	223	0	0.16	1335	7125
4809	224	0	0.18	1382	6472
4830	225	0	0.17	1364	6662
4851	226	0	0.17	1401	7023
4870	227	0	0.19	1548	6509
4893	228	0	0.18	1453	6833
4915	229	0	0.19	1676	6934
4934	230	0	0.20	1608	6523
4961	231	0	0.19	1555	6786
4983	232	0	0.21	1600	5976
5003	233	0	0.21	1546	5822
5025	234	0	0.24	1620	5230
5047	235	0	0.22	1528	5363
5070	236	0	0.22	1604	5612
5099	237	0	0.24	1700	5411
5125	238	0	0.21	1512	5696
5150	239	0	0.22	1497	5230
5169	240	0	0.21	1452	5520
5194	241	0	0.21	1547	5727
5216	242	0	0.23	1622	5441
5237	243	0	0.22	1642	5731
5262	244	0	0.23	1659	5590
5278	245	0	0.21	1504	5550
5299	246	0	0.23	1606	5235
5318	247	0	0.23	1622	5289
5339	248	0	0.25	1759	5345
5360	249	0	0.24	1780	5666
5379	250	0	0.24	1873	5858
5399	251	0	0.24	1790	5783
5421	252	0	0.24	1747	5678
5447	253	0	0.25	1889	5731
5467	254	0	0.23	1747	5829
5486	255	0	0.19	1469	6423
5505	256	0	0.18	1433	6750
5524	257	0	0.17	1393	6710
5545	258	0	0.19	1459	6288
5567	259	0	0.19	1575	6721
5589	260	0	0.19	1558	6501
5610	261	0	0.23	1824	6176
5630	262	0	0.31	2686	5955
5649	263	0	0.34	3168	6124
5672	264	0	0.38	3698	6163
5691	265	0	0.39	3977	6141
5712	266	0	0.42	4311	5872
5734	267	0	0.45	4577	5643
5757	268	0	0.45	4520	5635
5778	269	0	0.45	4612	5721
5797	270	0	0.47	4972	5595
5817	271	0	0.48	5030	5546
5840	272	0	0.49	5044	5209
5859	273	0	0.52	5036	4559
5881	274	0	0.53	4927	4366
5906	275	0	0.60	6171	4197
5928	276	0	0.60	6651	4402
5952	277	0	0.60	6896	4590
5973	278	0	0.63	6868	4013
5992	279	0	0.64	7331	4166
6011	280	0	0.64	7305	4168
6030	281	0	0.65	7309	4012
6050	282	0	0.65	7306	3929
6072	283	0	0.65	7547	4061
6091	284	0	0.66	7974	4118
6112	285	0	0.65	7887	4170
6131	286	0	0.67	8062	3905
6150	287	0	0.68	8247	3949
6172	288	0	0.68	8392	3867
6192	289	0	0.69	8219	3668
6212	290	0	0.72	8969	3558
6231	291	0	0.72	9630	3660
6252	292	0	0.72	9838	3784
6279	293	0	0.74	10253	3539
6306	294	0	0.74	10321	3566
6328	295	0	0.73	10146	3720
6348	296	0	0.74	10836	3801
6375	297	0	0.74	10893	3745
6395	298	0	0.74	10969	3923
6416	299	0	0.75	10713	3553
6437	300	0	0.77	11062	3350
6458	301	0	0.78	11317	3210
6481	302	0	0.78	11528	3230
6503	303	0	0.78	11607	3207
6523	304	0	0.78	11648	3270
6542	305	0	0.78	12904	3637
6562	306	0	0.80	12965	3306
6590	307	0	0.80	13955	3570
6619	308	0	0.78	14275	3924
6640	309	0	0.80	14562	3645
6668	310	0	0.81	15441	3591
6690	311	0	0.80	15482	3825
6723	312	0	0.83	15350	3252
6756	313	0	0.85	15383	2681
6784	314	0	0.85	15973	2797
6808	315	0	0.85	15888	2837
6841	316	0	0.86	15696	2634
6878	317	0	0.87	15465	2350
6918	318	0	0.88	15552	2074
6950	319	0	0.88	15103	2039
6986	320	0	0.88	14935	2047
7008	321	0	0.89	15075	1946
7040	322	0	0.88	14718	2060
7076	323	0	0.90	14702	1702
7106	324	0	0.91	14338	1416
7137	325	0	0.92	14461	1318
7167	326	0	0.93	14357	1058
7191	327	0	0.93	14436	1068
7224	328	0	0.92	15196	1299
7257	329	0	0.92	15236	1384
7279	330	0	0.93	15677	1271
7319	331	0	0.92	15863	1313
7353	332	0	0.92	16278	1324
7395	333	0	0.92	16014	1440
7429	334	0	0.92	15924	1477
7462	335	0	0.92	15773	1429
7495	336	0	0.92	16040	1432
7527	337	0	0.94	16223	990
7568	338	0	0.94	15826	1006
7604	339	0	0.95	15931	889
7636	340	0	0.95	16132	780
7675	341	0	0.97	16455	571
7707	342	0	0.97	16170	570
7727	343	0	0.97	15911	456
7747	344	0	0.98	16286	407
7767	345	0	0.98	16620	423
7790	346	0	0.98	16436	291
7811	347	0	0.98	16509	400
7833	348	0	0.98	16794	312
7868	349	0	0.99	16774	198
7891	350	0	0.99	16307	143
7913	351	0	0.98	16046	269
7939	352	0	0.98	16146	258
7964	353	0	0.98	15829	343
7984	354	0	0.98	15576	298
8014	355	0	0.97	15402	472
8042	356	0	0.97	15584	475
8063	357	0	0.98	15193	361
8086	358	0	0.98	14932	309
8113	359	0	0.98	14477	363
8138	360	0	0.97	13855	423
8162	361	0	0.98	13197	322
8182	362	0	0.98	12800	274
8205	363	0	0.98	12961	295
8228	364	0	0.98	13326	255
8250	365	0	0.98	12544	269
8275	366	0	0.97	12336	386
8297	367	0	0.97	12120	347
8322	368	0	0.97	11574	360
8351	369	0	0.95	10632	535
8372	370	0	0.95	9992	575
8395	371	0	0.94	8975	531
8417	372	0	0.95	7803	386
8442	373	0	0.94	7282	463
8463	374	0	0.95	6898	388
8486	375	0	0.95	6911	355
8510	376	0	0.95	7009	392
8533	377	0	0.93	6747	497
8552	378	0	0.95	7083	403
8577	379	0	0.95	7015	393
8600	380	0	0.94	6984	446
8624	381	0	0.96	7635	343
8650	382	0	0.93	7664	565
8674	383	0	0.94	7605	496
8697	384	0	0.93	7684	608
8721	385	0	0.91	7476	714
8741	386	0	0.89	7470	969
8762	387	0	0.85	7779	1347
8793	388	0	0.85	8302	1521
8815	389	0	0.83	8599	1743
8841	390	0	0.82	9339	2073
8864	391	0	0.80	9313	2368
8887	392	0	0.76	9231	2970
8907	393	0	0.69	9089	3995
8929	394	0	0.65	9169	4906
8949	395	0	0.62	9882	5993
8972	396	0	0.58	9825	7260
8995	397	0	0.56	11158	8877
9017	398	0	0.52	11544	10840
9042	399	0	0.47	11437	12738
9062	400	0	0.43	11459	15050
9083	401	0	0.40	11593	17107
9106	402	0	0.35	10920	19928
9134	403	0	0.34	11552	22920
9159	404	0	0.31	11641	25792
9184	405	0	0.29	11804	28761
9205	406	0	0.27	12001	32241
9229	407	0	0.25	11810	35661
9253	408	0	0.23	11694	39271
9273	409	0	0.20	10844	43275
9296	410	0	0.18	10561	47221
9315	411	0	0.16	9879	51932
9333	412	0	0.15	9711	56244
9355	413	0	0.13	9398	60935
9380	414	0	0.12	9235	65436
9405	415	0	0.11	9081	70432
9426	416	0	0.10	8801	75712
9447	417	0	0.09	8285	80850
9466	418	0	0.09	8149	86876
9493	419	1	0.92	7605	93399
9513	420	1	0.93	7394	99698
9533	421	1	0.94	7182	105665
9561	422	1	0.94	7066	112322
9580	423	1	0.94	7127	118791
9599	424	1	0.95	7301	125887
9618	425	1	0.95	7055	132459
9639	426	1	0.95	6646	139542
9662	427	1	0.96	6335	146360
9683	428	1	0.96	6056	154321
9709	429	1	0.96	6094	161750
9733	430	1	0.97	5390	169562
9758	431	1	0.97	4866	177844
9781	432	1	0.98	4425	186002
9805	433	1	0.98	4181	194664
9829	434	1	0.98	4029	203242
9850	435	1	0.98	3977	211700
9871	436	1	0.98	3647	220433
9892	437	1	0.98	3690	229431
9915	438	1	0.99	3437	238086
9935	439	1	0.99	3604	246527
9957	440	1	0.99	3667	254878
9977	441	1	0.99	3241	263544
9998	442	1	0.99	2959	272289
10022	443	1	0.99	2516	280383
10043	444	1	0.99	2434	288340
10067	445	1	0.99	2344	296620
10090	446	1	0.99	2790	303596
10111	447	1	0.99	2824	311566
10131	448	1	0.99	2715	320228
10158	449	1	0.99	2537	327753
10179	450	1	0.99	2491	335828
10201	451	1	0.99	2352	343047
10225	452	1	0.99	2465	350054
10246	453	1	0.99	2354	357144
10272	454	1	0.99	2465	364223
10297	455	1	0.99	2214	369540
10318	456	1	0.99	1887	375493
10340	457	1	1.00	1653	381296
10365	458	1	1.00	1676	386740
10385	459	1	1.00	1667	393023
10408	460	1	1.00	1411	398087
10431	461	1	1.00	1429	403091
10452	462	1	1.00	1157	408403
10474	463	1	1.00	1178	413812
10495	464	1	1.00	1048	419251
10514	465	1	0.99	2686	413755
10535	466	1	0.99	2690	419523
10561	467	1	0.99	2616	425191
10581	468	1	0.99	2764	429059
10602	469	1	0.99	2729	433900
10630	470	1	0.99	2624	438723
10652	471	1	0.99	2604	443169
10675	472	1	0.99	2604	447254
10698	473	1	0.99	2586	450472
10719	474	1	0.99	2691	453039
10744	475	1	0.99	2489	457621
10768	476	1	0.99	2574	460451
10794	477	1	0.99	2572	462921
10820	478	1	0.99	2667	465230
10844	479	1	0.99	2741	465998
10867	480	1	0.99	2743	466065
10891	481	1	0.99	2640	468451
10913	482	1	0.99	2657	468680
10935	483	1	0.99	2603	465151
10957	484	1	0.99	2685	464678
10980	485	1	0.99	2575	452445
11003	486	1	0.99	2572	454545
11025	487	1	0.99	2584	456421
11047	488	1	0.99	2526	456764
11072	489	1	0.99	2597	458209
11095	490	1	0.99	2671	461688
11121	491	1	0.99	2489	457685
11145	492	1	0.99	2610	456364
11172	493	1	0.99	2520	457317
11194	494	1	0.99	2622	456408
11220	495	1	0.99	2587	455780
11242	496	1	0.99	2630	450828
11266	497	1	0.99	2550	443031
11288	498	1	0.99	2575	437430
11313	499	1	0.99	2530	435414
11334	500	1	0.99	2679	430381
11356	501	1	0.99	2666	426951
11382	502	1	0.99	2492	423031
11409	503	1	0.99	2484	417873
11431	504	1	0.99	2486	412943
11454	505	1	0.99	2476	406028
11481	506	1	0.99	2476	388153
11503	507	1	0.99	2341	383090
11525	508	1	0.99	2444	379412
11547	509	1	0.99	2405	376682
11570	510	1	0.99	2414	370708
11592	511	1	0.99	2369	365041
11616	512	1	0.99	2491	351113
11639	513	1	0.99	2474	346586
11662	514	1	0.99	2496	335697
11688	515	1	0.99	2461	311666
11712	516	1	0.99	2364	312681
11734	517	1	0.99	2438	315673
11755	518	1	0.99	2417	310008
11781	519	1	0.99	2417	307717
11807	520	1	0.99	2405	307672
11834	521	1	0.99	2430	299110
11859	522	1	0.99	2381	296800
11883	523	1	0.99	2326	292730
11907	524	1	0.99	2415	285298
11931	525	1	0.99	2407	277333
11955	526	1	0.99	2459	270749
11982	527	1	0.99	2509	264409
12006	528	1	0.99	2472	259620
12034	529	1	0.99	2541	259521
12058	530	1	0.99	2474	257482
12082	531	1	0.99	2557	252130
12105	532	1	0.99	2499	248379
12131	533	1	0.99	2501	244968
12158	534	1	0.99	2453	235484
12188	535	1	0.99	2458	229324
12215	536	1	0.99	2480	220190
12240	537	1	0.99	2500	214063
12264	538	1	0.99	2433	205464
12289	539	1	0.99	2395	201481
12312	540	1	0.99	2481	195914
12338	541	1	0.99	2516	190608
12361	542	1	0.99	2506	183224
12384	543	1	0.99	2544	177699
12406	544	1	0.99	2550	174842
12429	545	1	0.98	2524	165116
12456	546	1	0.98	2536	161460
12480	547	1	0.98	2516	159074
12503	548	1	0.98	2483	153554
12526	549	1	0.98	2553	146403
12552	550	1	0.98	2540	141572
12576	551	1	0.98	2548	131437
12598	552	1	0.98	2520	121326
12621	553	1	0.98	2477	116231
12643	554	1	0.98	2520	109007
12666	555	1	0.98	2589	101224
12690	556	1	0.97	2558	97632
12711	557	0	0.03	2516	91753
12735	558	0	0.03	2590	85791
12755	559	0	0.03	2542	82118
12774	560	0	0.03	2476	81612
12795	561	0	0.03	2540	79005
12815	562	0	0.03	2568	77153
12836	563	0	0.03	2626	74969
12863	564	0	0.03	2611	72469
12889	565	0	0.04	2676	67388
12911	566	0	0.04	2635	64616
12931	567	0	0.04	2587	61406
12952	568	0	0.04	2631	57520
12973	569	0	0.04	2578	55050
12996	570	0	0.05	2552	51386
13023	571	0	0.05	2547	48759
13044	572	0	0.05	2511	45977
13069	573	0	0.06	2501	42243
13093	574	0	0.06	2614	40446
13114	575	0	0.07	2637	36724
13139	576	0	0.07	2530	34519
13162	577	0	0.07	2490	31366
13183	578	0	0.08	2552	28641
13206	579	0	0.09	2556	27043
13227	580	0	0.09	2606	25514
13247	581	0	0.09	2564	24477
13266	582	0	0.10	2578	24536
13288	583	0	0.10	2670	24413
13309	584	0	0.09	2621	25843
13329	585	0	0.09	2654	26743
13349	586	0	0.09	2624	26876
13372	587	0	0.09	2622	27055
13392	588	0	0.09	2603	26781
13412	589	0	0.09	2595	26691
13434	590	0	0.09	2707	28015
13452	591	0	0.09	2738	28964
13473	592	0	0.08	2703	29136
13492	593	0	0.09	2723	28867
13512	594	0	0.09	2774	29333
13532	595	0	0.09	2701	28791
13553	596	0	0.09	2700	28409
13572	597	0	0.08	2648	29366
13591	598	0	0.09	2691	28932
13612	599	0	0.08	2655	29671
13636	600	0	0.08	2715	30590
13655	601	0	0.08	2840	31671
13678	602	0	0.08	2709	31192
13699	603	0	0.08	2833	31193
13720	604	0	0.08	2795	31748
13739	605	0	0.08	2818	32569
13757	606	0	0.08	2799	34182
13775	607	0	0.08	2806	34374
13795	608	0	0.07	2792	35699
13816	609	0	0.07	2854	36883
13835	610	0	0.07	2767	36915
13854	611	0	0.07	2864	36726
13882	612	0	0.07	2863	37528
13905	613	0	0.07	2868	39033
13926	614	0	0.07	2914	40890
13944	615	0	0.06	2932	42355
13964	616	0	0.06	2823	42302
13986	617	0	0.08	2652	31319
14004	618	0	0.08	2703	32323
14025	619	0	0.07	2686	36170
14044	620	0	0.07	2730	37930
14064	621	0	0.07	2857	40085
14086	622	0	0.07	2899	39895
14108	623	0	0.06	2879	41428
14128	624	0	0.07	2905	41742
14151	625	0	0.06	2992	44737
14172	626	0	0.06	3050	46848
14194	627	0	0.06	3060	49667
14216	628	0	0.06	3127	49661
14239	629	0	0.06	3186	51497
14259	630	0	0.06	3282	51930
14279	631	0	0.06	3298	55678
14301	632	0	0.06	3363	57396
14324	633	0	0.05	3314	61694
14346	634	0	0.05	3416	62501
14367	635	0	0.05	3643	66354
14391	636	0	0.05	3930	69175
14415	637	0	0.05	3744	72938
14439	638	0	0.05	3719	74753
14461	639	0	0.05	3992	77298
14480	640	0	0.05	3949	81506
14499	641	0	0.05	4156	82185
14523	642	0	0.05	4198	85729
14547	643	0	0.05	4266	86459
14569	644	0	0.04	4271	91015
14594	645	1	0.96	4361	92800
14618	646	1	0.96	4174	95776
14642	647	1	0.96	4169	99203
14666	648	1	0.96	4256	98964
14694	649	1	0.96	4166	99588
14717	650	1	0.96	4272	100525
14741	651	1	0.96	4177	97282
14764	652	1	0.96	4239	98188
14789	653	1	0.96	4212	99867
14815	654	1	0.96	4156	100072
14841	655	1	0.96	4264	99536
14867	656	1	0.96	4263	101193
14896	657	1	0.96	4214	102800
14923	658	1	0.96	4146	103969
14949	659	1	0.96	4135	104592
14976	660	1	0.96	4132	107395
15001	661	1	0.96	4198	108429
15028	662	1	0.96	4131	111790
15054	663	1	0.96	4337	112287
15079	664	1	0.96	4360	112455
15105	665	1	0.96	4388	119309
15132	666	1	0.97	4267	122371
15156	667	1	0.97	4157	125954
15181	668	1	0.97	4130	126654
15206	669	1	0.97	4192	128862
15234	670	1	0.97	4068	130888
15261	671	1	0.97	4001	130898
15290	672	1	0.97	3948	130405
15317	673	1	0.97	4182	130488
15342	674	1	0.97	4222	130300
15371	675	1	0.97	4263	131563
15400	676	1	0.97	4172	131821
15426	677	1	0.97	4137	131653
15452	678	1	0.97	4152	129994
15479	679	1	0.97	4011	129438
15509	680	1	0.97	3990	126478
15534	681	1	0.97	4148	128608
15560	682	1	0.97	3954	129113
15590	683	1	0.97	4081	129253
15617	684	1	0.97	3987	127475
15645	685	1	0.97	4012	125128
15672	686	1	0.97	4115	124478
15697	687	1	0.97	4093	123170
15723	688	1	0.97	3980	121533
15749	689	1	0.97	3843	120752
15779	690	1	0.97	3777	118136
15808	691	1	0.97	3793	114776
15833	692	1	0.97	3840	112915
15859	693	1	0.97	3774	107661
15885	694	1	0.96	3884	101918
15911	695	0	0.04	3968	91149
15935	696	0	0.04	3839	89052
15955	697	0	0.04	3859	87680
15984	698	0	0.04	3796	87320
16004	699	0	0.04	3870	86581
16022	700	0	0.05	3972	83723
16043	701	0	0.05	3994	82979
16061	702	0	0.05	4179	82918
16083	703	0	0.05	4212	81048
16106	704	0	0.05	4145	79132
16132	705	0	0.05	4369	77687
16156	706	0	0.05	4254	75170
16179	707	0	0.05	4308	75181
16201	708	0	0.06	4362	71588
16224	709	0	0.06	4295	70363
16244	710	0	0.06	4166	66647
16263	711	0	0.06	4100	65330
16286	712	0	0.06	4254	62468
16310	713	0	0.06	4245	65010
16332	714	0	0.06	4332	63009
16358	715	0	0.06	4351	64133
16378	716	0	0.06	4298	62325
16399	717	0	0.07	4371	61533
16423	718	0	0.07	4429	59442
16445	719	0	0.07	4148	57285
16464	720	0	0.07	4067	55680
16485	721	0	0.07	4021	51461
16507	722	0	0.07	3930	50039
16532	723	0	0.08	3901	46062
16558	724	0	0.08	3885	42613
16579	725	0	0.09	3726	35893
16599	726	0	0.10	3899	35080
16619	727	0	0.10	3826	34217
16642	728	0	0.10	3685	34619
16663	729	0	0.10	3620	33134
16682	730	0	0.10	3525	33167
16702	731	0	0.10	3600	33580
16723	732	0	0.10	3750	32528
16742	733	0	0.10	3642	33255
16761	734	0	0.10	3507	32445
16780	735	0	0.09	3459	33737
16799	736	0	0.10	3411	32446
16820	737	0	0.09	3407	33932
16840	738	0	0.09	3260	33552
16862	739	0	0.09	3169	33580
16886	740	0	0.08	2941	34822
16907	741	0	0.08	2908	34636
16928	742	0	0.08	2821	33627
16948	743	0	0.07	2675	33072
16966	744	0	0.08	2793	32102
16985	745	0	0.08	3006	32837
17007	746	0	0.09	2937	30789
17031	747	0	0.09	2977	30586
17050	748	0	0.10	3061	28971
17074	749	0	0.10	3132	29563
17097	750	0	0.10	3258	29622
17117	751	0	0.10	3222	29247
17139	752	0	0.11	3482	28733
17167	753	0	0.11	3585	29075
17188	754	0	0.11	3545	28991
17208	755	0	0.12	4067	29542
17234	756	0	0.12	4244	30781
17259	757	0	0.12	4291	30640
17279	758	0	0.12	4326	32103
17299	759	0	0.11	4142	32949
17318	760	0	0.12	4350	32976
17342	761	0	0.12	4389	32445
17365	762	0	0.12	4398	32972
17385	763	0	0.12	4441	32619
17405	764	0	0.12	4507	31879
17425	765	0	0.12	4413	32273
17446	766	0	0.12	4491	31964
17473	767	0	0.12	4329	31824
17497	768	0	0.12	4471	31955
17517	769	0	0.11	4356	35858
17539	770	0	0.11	4358	35809
17558	771	0	0.11	4458	35511
17579	772	0	0.12	4703	34016
17600	773	0	0.12	4655	33125
17623	774	0	0.13	4796	31965
17647	775	0	0.14	4784	30623
17671	776	0	0.14	4759	29348
17693	777	0	0.15	4898	28590
17717	778	0	0.16	4940	26386
17742	779	0	0.16	4890	25577
17761	780	0	0.17	5007	24341
17783	781	0	0.17	5012	24548
17805	782	0	0.18	5110	23943
17824	783	0	0.18	5212	24083
