Time(ms)	Frame	Class	Confidence	FieldArea	RoadArea
3947	73	1	1.00	298	261125
3979	74	1	1.00	346	261375
4014	75	1	1.00	361	261247
4047	76	1	1.00	311	261021
4079	77	1	1.00	332	261135
4115	78	1	1.00	359	260975
4147	79	1	1.00	361	260979
4179	80	1	1.00	387	261261
4215	81	1	1.00	339	261184
4248	82	1	1.00	313	261295
4279	83	1	1.00	306	261308
4314	84	1	1.00	350	261150
4347	85	1	1.00	323	262055
4379	86	1	1.00	351	261944
4415	87	1	1.00	358	261484
4447	88	1	1.00	341	261839
4479	89	1	1.00	303	261832
4515	90	1	1.00	343	261949
4547	91	1	1.00	318	261979
4579	92	1	1.00	349	262045
4615	93	1	1.00	350	261693
4647	94	1	1.00	335	261583
4679	95	1	1.00	348	261591
4715	96	1	1.00	358	261685
4747	97	1	1.00	345	261760
4779	98	1	1.00	315	261704
4815	99	1	1.00	348	261605
4847	100	1	1.00	318	261583
4879	101	1	1.00	313	261934
4915	102	1	1.00	340	261501
4947	103	1	1.00	357	261683
4979	104	1	1.00	324	261942
5015	105	1	1.00	317	261510
5047	106	1	1.00	374	261848
5079	107	1	1.00	275	261776
5115	108	1	1.00	330	261640
5147	109	1	1.00	365	261661
5179	110	1	1.00	331	261697
5215	111	1	1.00	293	261421
5247	112	1	1.00	323	261728
5279	113	1	1.00	321	261698
5315	114	1	1.00	278	261970
5347	115	1	1.00	301	261892
5379	116	1	1.00	302	261811
5415	117	1	1.00	320	261519
5447	118	1	1.00	297	261745
5479	119	1	1.00	296	261503
5515	120	1	1.00	291	261761
5547	121	1	1.00	331	261813
5579	122	1	1.00	299	261933
5615	123	1	1.00	269	261467
5647	124	1	1.00	351	261584
5679	125	1	1.00	305	261573
5715	126	1	1.00	356	261423
5747	127	1	1.00	325	261695
5779	128	1	1.00	365	261707
5815	129	1	1.00	335	261729
5847	130	1	1.00	376	261774
5879	131	1	1.00	357	261872
5915	132	1	1.00	305	261694
5947	133	1	1.00	272	261481
5979	134	1	1.00	304	261462
6015	135	1	1.00	352	261589
6047	136	1	1.00	341	261628
6079	137	1	1.00	342	262138
6115	138	1	1.00	342	262197
6147	139	1	1.00	319	261989
6179	140	1	1.00	289	261870
6215	141	1	1.00	344	262139
6247	142	1	1.00	350	262050
6279	143	1	1.00	328	261720
6315	144	1	1.00	314	262134
6347	145	1	1.00	307	261861
6379	146	1	1.00	300	261879
6415	147	1	1.00	305	261695
6447	148	1	1.00	328	261745
6479	149	1	1.00	264	262039
6515	150	1	1.00	343	262105
6547	151	1	1.00	334	262287
6579	152	1	1.00	283	262233
6615	153	1	1.00	300	262329
6647	154	1	1.00	380	262052
6679	155	1	1.00	342	262297
6715	156	1	1.00	319	262300
6747	157	1	1.00	287	262165
6779	158	1	1.00	338	262052
6815	159	1	1.00	326	261769
6847	160	1	1.00	287	262292
6879	161	1	1.00	323	262256
6915	162	1	1.00	331	261989
6947	163	1	1.00	290	262275
6979	164	1	1.00	289	261998
7015	165	1	1.00	329	262351
7047	166	1	1.00	316	261999
7079	167	1	1.00	352	262075
7115	168	1	1.00	324	262064
7147	169	1	1.00	344	261970
7179	170	1	1.00	310	261982
7215	171	1	1.00	321	262066
7247	172	1	1.00	308	261858
7279	173	1	1.00	343	262453
7315	174	1	1.00	305	262398
7347	175	1	1.00	306	262028
7379	176	1	1.00	290	262286
7415	177	1	1.00	349	262380
7447	178	1	1.00	323	262452
7479	179	1	1.00	292	262174
7515	180	1	1.00	281	262250
7547	181	1	1.00	304	261974
7579	182	1	1.00	303	262276
7615	183	1	1.00	333	262182
7647	184	1	1.00	305	262126
7679	185	1	1.00	334	262280
7715	186	1	1.00	342	262368
7747	187	1	1.00	319	262490
7779	188	1	1.00	301	262686
7815	189	1	1.00	294	262771
7847	190	1	1.00	313	262820
7879	191	1	1.00	308	262748
7915	192	1	1.00	334	262541
7947	193	1	1.00	306	262772
7979	194	1	1.00	324	262576
8015	195	1	1.00	336	262982
8047	196	1	1.00	322	262697
8079	197	1	1.00	324	262898
8115	198	1	1.00	296	262945
8147	199	1	1.00	303	262743
8179	200	1	1.00	329	262838
8215	201	1	1.00	344	263018
8247	202	1	1.00	300	262984
8279	203	1	1.00	340	263332
8315	204	1	1.00	289	263369
8347	205	1	1.00	344	263232
8379	206	1	1.00	331	262687
8415	207	1	1.00	352	262865
8447	208	1	1.00	324	262977
8480	209	1	1.00	314	262734
8515	210	1	1.00	320	262962
8547	211	1	1.00	326	262955
8579	212	1	1.00	290	262161
8615	213	1	1.00	320	261855
8647	214	1	1.00	306	262243
8679	215	1	1.00	311	261855
8715	216	1	1.00	307	262105
8747	217	1	1.00	294	262306
8779	218	1	1.00	323	262233
8815	219	1	1.00	280	261989
8847	220	1	1.00	328	262202
8879	221	1	1.00	309	262209
8915	222	1	1.00	327	262396
8947	223	1	1.00	327	262481
8979	224	1	1.00	355	262534
9015	225	1	1.00	284	262604
9047	226	1	1.00	294	262446
9079	227	1	1.00	322	262303
9115	228	1	1.00	310	262438
9147	229	1	1.00	305	262617
9179	230	1	1.00	320	262649
9215	231	1	1.00	277	262619
9247	232	1	1.00	325	263033
9279	233	1	1.00	308	263308
9315	234	1	1.00	301	263162
9347	235	1	1.00	360	263107
9379	236	1	1.00	297	262739
9415	237	1	1.00	339	262658
9447	238	1	1.00	298	262673
9479	239	1	1.00	333	262823
9515	240	1	1.00	306	262926
9547	241	1	1.00	321	263086
9579	242	1	1.00	294	262987
9615	243	1	1.00	331	262157
9647	244	1	1.00	361	262407
9679	245	1	1.00	354	262577
9715	246	1	1.00	317	262558
9747	247	1	1.00	368	262590
9779	248	1	1.00	293	262469
9815	249	1	1.00	313	262416
9847	250	1	1.00	368	262931
9879	251	1	1.00	342	262912
9915	252	1	1.00	334	263243
9947	253	1	1.00	308	263112
9979	254	1	1.00	319	263010
10015	255	1	1.00	344	262531
10048	256	1	1.00	291	262691
10079	257	1	1.00	351	262763
10115	258	1	1.00	304	262600
10147	259	1	1.00	328	262741
10179	260	1	1.00	365	262494
10215	261	1	1.00	334	262760
10247	262	1	1.00	312	262684
10279	263	1	1.00	343	262554
10315	264	1	1.00	331	262997
10347	265	1	1.00	352	263179
10379	266	1	1.00	335	263009
10415	267	1	1.00	317	263160
10447	268	1	1.00	384	263153
10479	269	1	1.00	350	262228
10515	270	1	1.00	378	262566
10547	271	1	1.00	301	262454
10579	272	1	1.00	324	262797
10615	273	1	1.00	292	262724
10647	274	1	1.00	316	262269
10679	275	1	1.00	315	262259
10715	276	1	1.00	302	262340
10747	277	1	1.00	267	262188
10779	278	1	1.00	303	262205
10815	279	1	1.00	328	262030
10847	280	1	1.00	326	262589
10879	281	1	1.00	297	262462
10915	282	1	1.00	318	262542
10947	283	1	1.00	340	262483
10979	284	1	1.00	310	262761
11015	285	1	1.00	327	263067
11047	286	1	1.00	365	262151
11079	287	1	1.00	330	262147
11115	288	1	1.00	346	262094
11147	289	1	1.00	309	262288
11179	290	1	1.00	320	262497
11215	291	1	1.00	336	262233
11247	292	1	1.00	359	262459
11279	293	1	1.00	346	262159
11315	294	1	1.00	304	262324
11347	295	1	1.00	336	262474
11379	296	1	1.00	334	262797
11415	297	1	1.00	317	262487
11447	298	1	1.00	337	262435
11479	299	1	1.00	371	262756
11515	300	1	1.00	305	262811
11547	301	1	1.00	312	263189
11579	302	1	1.00	342	262113
11615	303	1	1.00	309	262158
11647	304	1	1.00	282	262237
11679	305	1	1.00	324	262489
11715	306	1	1.00	325	262555
11747	307	1	1.00	327	261783
11779	308	1	1.00	395	261965
11815	309	1	1.00	323	261904
11847	310	1	1.00	342	261915
11879	311	1	1.00	309	261922
11915	312	1	1.00	331	262123
11947	313	1	1.00	331	261867
11979	314	1	1.00	302	262035
12015	315	1	1.00	311	262069
12047	316	1	1.00	315	262643
12079	317	1	1.00	348	262214
12115	318	1	1.00	313	262705
12147	319	1	1.00	330	262328
12179	320	1	1.00	311	262515
12215	321	1	1.00	300	262099
12247	322	1	1.00	365	262177
12279	323	1	1.00	375	262323
12315	324	1	1.00	308	261972
12347	325	1	1.00	326	262044
12379	326	1	1.00	351	262012
12415	327	1	1.00	300	262007
12447	328	1	1.00	311	262244
12479	329	1	1.00	350	262108
12515	330	1	1.00	356	262127
12547	331	1	1.00	344	262128
12579	332	1	1.00	364	262319
12615	333	1	1.00	351	262380
12647	334	1	1.00	301	261565
12679	335	1	1.00	320	262026
12715	336	1	1.00	370	262193
12747	337	1	1.00	348	262173
12779	338	1	1.00	323	262086
12815	339	1	1.00	328	261415
12847	340	1	1.00	342	261399
12879	341	1	1.00	316	261407
12915	342	1	1.00	339	261365
12947	343	1	1.00	389	261708
12979	344	1	1.00	327	261510
13015	345	1	1.00	316	261689
13047	346	1	1.00	330	261710
13079	347	1	1.00	360	261618
13115	348	1	1.00	361	261765
13147	349	1	1.00	296	261478
13179	350	1	1.00	371	261770
13215	351	1	1.00	291	261745
13247	352	1	1.00	336	261624
13279	353	1	1.00	369	261900
13315	354	1	1.00	397	261854
13347	355	1	1.00	337	262032
13379	356	1	1.00	293	261997
13415	357	1	1.00	326	261556
13447	358	1	1.00	376	261544
13479	359	1	1.00	321	261679
13515	360	1	1.00	308	261674
13547	361	1	1.00	354	261605
13579	362	1	1.00	338	261518
13615	363	1	1.00	344	261365
13647	364	1	1.00	346	261536
13679	365	1	1.00	346	261400
13715	366	1	1.00	313	261337
13747	367	1	1.00	354	261531
13779	368	1	1.00	357	261525
13815	369	1	1.00	317	261376
13847	370	1	1.00	326	261409
13879	371	1	1.00	320	261589
13915	372	1	1.00	355	261465
13947	373	1	1.00	380	261607
13979	374	1	1.00	320	261635
14015	375	1	1.00	311	261541
14047	376	1	1.00	294	261566
14079	377	1	1.00	353	261436
14115	378	1	1.00	336	261406
14147	379	1	1.00	346	261656
14179	380	1	1.00	336	261614
14215	381	1	1.00	345	261761
14247	382	1	1.00	329	261532
14279	383	1	1.00	332	261457
14315	384	1	1.00	340	261417
14347	385	1	1.00	310	261594
14379	386	1	1.00	348	261525
14415	387	1	1.00	347	261683
14447	388	1	1.00	304	261690
14479	389	1	1.00	353	261514
14515	390	1	1.00	332	261617
14547	391	1	1.00	354	261488
14579	392	1	1.00	376	261668
14615	393	1	1.00	315	261568
14647	394	1	1.00	340	261659
14679	395	1	1.00	370	261768
14715	396	1	1.00	311	261644
14747	397	1	1.00	352	261107
14780	398	1	1.00	330	261149
14815	399	1	1.00	373	261125
14847	400	1	1.00	328	261125
14879	401	1	1.00	368	261277
14915	402	1	1.00	367	261171
14947	403	1	1.00	357	261202
14979	404	1	1.00	356	260971
15015	405	1	1.00	326	261172
15047	406	1	1.00	323	261049
15079	407	1	1.00	344	261148
15115	408	1	1.00	302	261138
15147	409	1	1.00	330	261041
15179	410	1	1.00	304	261188
15215	411	1	1.00	326	261234
15247	412	1	1.00	310	261204
15279	413	1	1.00	335	261223
15315	414	1	1.00	333	261100
15347	415	1	1.00	336	261176
15379	416	1	1.00	337	260905
15415	417	1	1.00	288	260995
15447	418	1	1.00	330	261084
15480	419	1	1.00	323	261022
15515	420	1	1.00	358	260960
15547	421	1	1.00	304	261001
15579	422	1	1.00	333	261041
15615	423	1	1.00	323	260959
15647	424	1	1.00	302	261066
15679	425	1	1.00	232	260863
15711	426	1	1.00	233	260953
15747	427	1	1.00	326	261066
15779	428	1	1.00	339	261088
15811	429	1	1.00	331	261108
15847	430	1	1.00	329	261184
15879	431	1	1.00	373	261055
15911	432	1	1.00	251	260968
15947	433	1	1.00	272	261010
15979	434	1	1.00	276	261438
16011	435	1	1.00	230	261409
16047	436	1	1.00	327	261313
16079	437	1	1.00	327	261425
16111	438	1	1.00	371	261429
16147	439	1	1.00	346	261334
16179	440	1	1.00	313	261538
16211	441	1	1.00	401	261309
16247	442	1	1.00	328	261381
16279	443	1	1.00	383	261372
16311	444	1	1.00	355	261282
16347	445	1	1.00	394	261112
16379	446	1	1.00	347	261153
16411	447	1	1.00	336	261181
16447	448	1	1.00	348	261205
16479	449	1	1.00	344	261201
16511	450	1	1.00	383	261416
16547	451	1	1.00	360	261089
16579	452	1	1.00	342	261074
16611	453	1	1.00	323	261099
16647	454	1	1.00	340	260907
16679	455	1	1.00	421	261115
16711	456	1	1.00	354	260969
16747	457	1	1.00	365	260907
16779	458	1	1.00	392	261065
16811	459	1	1.00	315	260898
16847	460	1	1.00	326	260973
16879	461	1	1.00	338	260939
16911	462	1	1.00	368	260742
16947	463	1	1.00	360	261056
16979	464	1	1.00	306	260781
17011	465	1	1.00	342	260718
17047	466	1	1.00	338	260500
17079	467	1	1.00	346	260657
17112	468	1	1.00	353	260482
17147	469	1	1.00	334	260887
17179	470	1	1.00	299	260794
17213	471	1	1.00	368	260716
17247	472	1	1.00	340	261063
17279	473	1	1.00	359	260992
17311	474	1	1.00	348	260950
17347	475	1	1.00	384	260874
17379	476	1	1.00	427	260859
17411	477	1	1.00	352	260904
17447	478	1	1.00	351	260833
17479	479	1	1.00	344	260648
17512	480	1	1.00	357	260854
17547	481	1	1.00	329	260468
17579	482	1	1.00	332	261037
17611	483	1	1.00	373	260831
17647	484	1	1.00	359	260837
17679	485	1	1.00	364	260629
17711	486	1	1.00	349	261018
17747	487	1	1.00	361	260976
17780	488	1	1.00	331	260954
17811	489	1	1.00	365	260847
17847	490	1	1.00	322	260866
17879	491	1	1.00	311	260749
17911	492	1	1.00	338	261191
17947	493	1	1.00	331	261011
17979	494	1	1.00	372	260869
18011	495	1	1.00	370	260837
18047	496	1	1.00	344	261386
18079	497	1	1.00	326	261216
18112	498	1	1.00	361	261109
18147	499	1	1.00	384	261123
18179	500	1	1.00	380	261029
18211	501	1	1.00	358	261050
18247	502	1	1.00	340	260973
18280	503	1	1.00	365	260928
18311	504	1	1.00	410	260989
18347	505	1	1.00	369	260896
18379	506	1	1.00	348	260808
18411	507	1	1.00	335	260668
18447	508	1	1.00	351	260991
18479	509	1	1.00	320	261051
18511	510	1	1.00	328	260849
18547	511	1	1.00	350	261257
18579	512	1	1.00	374	261189
18611	513	1	1.00	379	261116
18647	514	1	1.00	363	261282
18679	515	1	1.00	396	260935
18711	516	1	1.00	322	260871
18747	517	1	1.00	390	261127
18780	518	1	1.00	328	261091
18811	519	1	1.00	334	261188
18847	520	1	1.00	355	261417
18879	521	1	1.00	356	261150
18911	522	1	1.00	340	261119
18947	523	1	1.00	288	261151
18979	524	1	1.00	341	261110
19011	525	1	1.00	327	261118
19047	526	1	1.00	335	261097
19079	527	1	1.00	334	260996
19112	528	1	1.00	332	260988
19147	529	1	1.00	313	260875
19179	530	1	1.00	366	260771
19211	531	1	1.00	335	261198
19247	532	1	1.00	309	261198
19279	533	1	1.00	315	260925
19311	534	1	1.00	324	261236
19347	535	1	1.00	374	261213
19379	536	1	1.00	343	261224
19413	537	1	1.00	308	261185
19447	538	1	1.00	365	261099
19479	539	1	1.00	340	261030
19511	540	1	1.00	342	261270
19547	541	1	1.00	326	261213
19579	542	1	1.00	342	261116
19611	543	1	1.00	323	261596
19647	544	1	1.00	324	261580
19680	545	1	1.00	335	261511
19711	546	1	1.00	350	261301
19747	547	1	1.00	371	261293
19779	548	1	1.00	368	261179
19811	549	1	1.00	375	261192
19847	550	1	1.00	375	261305
19879	551	1	1.00	341	261028
19911	552	1	1.00	354	260935
19947	553	1	1.00	305	260902
19979	554	1	1.00	309	261360
20011	555	1	1.00	342	261468
20047	556	1	1.00	346	261274
20079	557	1	1.00	365	261268
20111	558	1	1.00	348	261645
20147	559	1	1.00	341	261407
20179	560	1	1.00	376	261350
20211	561	1	1.00	313	261279
20247	562	1	1.00	319	261402
20279	563	1	1.00	300	261383
20311	564	1	1.00	358	261279
20347	565	1	1.00	357	261750
20379	566	1	1.00	318	261645
20411	567	1	1.00	389	261549
20447	568	1	1.00	351	262188
20479	569	1	1.00	373	261885
20511	570	1	1.00	313	262100
20547	571	1	1.00	381	261685
20579	572	1	1.00	341	261715
20611	573	1	1.00	395	261792
20647	574	1	1.00	383	261686
20679	575	1	1.00	326	261535
20711	576	1	1.00	375	261586
20747	577	1	1.00	362	261547
20779	578	1	1.00	345	261503
20811	579	1	1.00	386	261462
20847	580	1	1.00	344	261164
20879	581	1	1.00	324	261597
20911	582	1	1.00	364	261672
20947	583	1	1.00	331	262304
20979	584	1	1.00	341	262116
21011	585	1	1.00	321	262073
21047	586	1	1.00	355	262091
21079	587	1	1.00	337	262275
21111	588	1	1.00	339	262199
21147	589	1	1.00	347	262096
21179	590	1	1.00	370	262126
21211	591	1	1.00	363	261795
21247	592	1	1.00	360	261507
21279	593	1	1.00	312	262450
21311	594	1	1.00	327	262461
21347	595	1	1.00	375	262091
21379	596	1	1.00	359	262230
21411	597	1	1.00	342	262176
21447	598	1	1.00	373	262142
21479	599	1	1.00	380	262583
21512	600	1	1.00	382	262730
21547	601	1	1.00	351	262597
21579	602	1	1.00	338	262601
21612	603	1	1.00	329	262639
21647	604	1	1.00	342	262681
21679	605	1	1.00	350	262727
21711	606	1	1.00	374	262502
21747	607	1	1.00	386	262522
21779	608	1	1.00	395	262453
21811	609	1	1.00	334	262373
21848	610	1	1.00	371	262389
21879	611	1	1.00	358	262346
21911	612	1	1.00	374	262527
21947	613	1	1.00	354	262163
21979	614	1	1.00	365	262279
22011	615	1	1.00	405	262137
22047	616	1	1.00	381	262098
22079	617	1	1.00	305	262320
22111	618	1	1.00	371	262405
22147	619	1	1.00	355	262295
22179	620	1	1.00	363	262351
22211	621	1	1.00	377	262106
22247	622	1	1.00	362	261964
22279	623	1	1.00	363	261944
22311	624	1	1.00	367	261942
22347	625	1	1.00	352	261933
22379	626	1	1.00	398	261636
22411	627	1	1.00	384	262236
22447	628	1	1.00	396	262165
22479	629	1	1.00	374	262454
22511	630	1	1.00	343	262256
22547	631	1	1.00	366	262083
22579	632	1	1.00	380	262301
22611	633	1	1.00	337	262063
22647	634	1	1.00	360	262836
22679	635	1	1.00	397	262840
22711	636	1	1.00	389	262610
22747	637	1	1.00	350	262649
22779	638	1	1.00	341	262774
22811	639	1	1.00	396	262406
22847	640	1	1.00	355	262618
22879	641	1	1.00	404	262392
22911	642	1	1.00	339	262327
22947	643	1	1.00	396	262272
22979	644	1	1.00	376	262342
23011	645	1	1.00	366	262241
23047	646	1	1.00	381	262351
23079	647	1	1.00	383	262256
23111	648	1	1.00	345	262094
23147	649	1	1.00	368	262242
23179	650	1	1.00	376	262079
23211	651	1	1.00	332	262875
23247	652	1	1.00	319	262647
23279	653	1	1.00	407	262623
23311	654	1	1.00	401	262676
23347	655	1	1.00	349	262567
23379	656	1	1.00	386	262431
23411	657	1	1.00	376	262411
23447	658	1	1.00	326	262332
23479	659	1	1.00	331	262389
23511	660	1	1.00	411	263194
23547	661	1	1.00	369	263240
23579	662	1	1.00	355	262981
23611	663	1	1.00	358	263178
23647	664	1	1.00	405	263221
23679	665	1	1.00	355	263189
23711	666	1	1.00	390	263098
23747	667	1	1.00	377	263077
23779	668	1	1.00	396	262960
23811	669	1	1.00	388	263006
23847	670	1	1.00	366	262989
23879	671	1	1.00	381	262700
23911	672	1	1.00	373	263093
23947	673	1	1.00	315	263156
23979	674	1	1.00	383	263062
24011	675	1	1.00	364	262991
24047	676	1	1.00	358	263057
24079	677	1	1.00	404	262738
24111	678	1	1.00	354	262835
24147	679	1	1.00	340	262914
24179	680	1	1.00	441	262794
24211	681	1	1.00	363	262702
24247	682	1	1.00	381	262809
24279	683	1	1.00	404	262690
24311	684	1	1.00	397	262681
24347	685	1	1.00	362	262432
24379	686	1	1.00	365	262532
24411	687	1	1.00	361	262199
24447	688	1	1.00	377	262271
24479	689	1	1.00	363	262450
24511	690	1	1.00	409	262572
24547	691	1	1.00	377	262322
24580	692	1	1.00	390	262193
24611	693	1	1.00	436	262286
24647	694	1	1.00	350	262203
24679	695	1	1.00	387	261764
24711	696	1	1.00	372	261981
24747	697	1	1.00	338	262573
24779	698	1	1.00	373	262510
24811	699	1	1.00	351	262490
24847	700	1	1.00	372	262300
24879	701	1	1.00	349	262221
24911	702	1	1.00	314	262950
24947	703	1	1.00	359	262906
24979	704	1	1.00	335	262759
25011	705	1	1.00	378	262736
25047	706	1	1.00	339	262892
25079	707	1	1.00	350	262718
25111	708	1	1.00	349	262676
25147	709	1	1.00	360	262726
25179	710	1	1.00	315	262699
25211	711	1	1.00	353	262825
25247	712	1	1.00	343	262743
25279	713	1	1.00	368	262560
25311	714	1	1.00	366	262487
25347	715	1	1.00	346	262521
25379	716	1	1.00	350	262378
25411	717	1	1.00	341	262903
25447	718	1	1.00	363	262845
25479	719	1	1.00	361	263026
25511	720	1	1.00	350	262871
25547	721	1	1.00	372	262520
25579	722	1	1.00	385	262587
25613	723	1	1.00	380	262586
25647	724	1	1.00	373	262551
25679	725	1	1.00	360	263157
25711	726	1	1.00	325	263235
25747	727	1	1.00	354	263246
25779	728	1	1.00	375	263343
25811	729	1	1.00	326	263398
25847	730	1	1.00	388	263510
25879	731	1	1.00	346	263119
25911	732	1	1.00	326	263167
25947	733	1	1.00	390	262977
25979	734	1	1.00	407	263119
26011	735	1	1.00	420	263061
26047	736	1	1.00	381	263001
26079	737	1	1.00	368	263044
26111	738	1	1.00	372	262964
26147	739	1	1.00	348	262849
26179	740	1	1.00	349	262941
26211	741	1	1.00	377	262646
26247	742	1	1.00	399	262850
26279	743	1	1.00	386	262767
26312	744	1	1.00	358	262554
26348	745	1	1.00	356	262933
26380	746	1	1.00	368	262754
26411	747	1	1.00	361	262530
26447	748	1	1.00	382	262592
26479	749	1	1.00	374	262496
26511	750	1	1.00	376	262406
26547	751	1	1.00	334	262256
26579	752	1	1.00	400	262981
26611	753	1	1.00	352	262979
26647	754	1	1.00	354	262898
26679	755	1	1.00	356	262766
26711	756	1	1.00	394	262681
26747	757	1	1.00	438	263597
26779	758	1	1.00	404	263271
26811	759	1	1.00	382	263397
26847	760	1	1.00	360	263226
26879	761	1	1.00	443	263179
26911	762	1	1.00	338	262884
26947	763	1	1.00	405	262908
26980	764	1	1.00	352	262969
27011	765	1	1.00	361	262975
27047	766	1	1.00	331	263029
27079	767	1	1.00	337	262752
27111	768	1	1.00	321	262801
27147	769	1	1.00	355	262619
27179	770	1	1.00	393	262520
27211	771	1	1.00	370	263320
27247	772	1	1.00	355	263450
27279	773	1	1.00	393	263330
27311	774	1	1.00	386	263301
27347	775	1	1.00	367	262796
27379	776	1	1.00	360	263138
27411	777	1	1.00	373	262929
27447	778	1	1.00	366	263002
27479	779	1	1.00	344	262857
27511	780	1	1.00	355	263789
27547	781	1	1.00	362	263733
27579	782	1	1.00	347	263759
27611	783	1	1.00	396	263726
27647	784	1	1.00	401	263642
27679	785	1	1.00	392	263874
27711	786	1	1.00	349	263526
27747	787	1	1.00	420	263558
27779	788	1	1.00	398	263558
27811	789	1	1.00	394	263691
27847	790	1	1.00	351	263377
27879	791	1	1.00	452	263442
27911	792	1	1.00	374	263497
27947	793	1	1.00	365	263601
27979	794	1	1.00	381	263151
28011	795	1	1.00	380	263319
28047	796	1	1.00	378	263339
28079	797	1	1.00	372	263367
28111	798	1	1.00	368	263315
28147	799	1	1.00	372	263387
28179	800	1	1.00	336	263482
28211	801	1	1.00	403	263080
28247	802	1	1.00	356	263001
28279	803	1	1.00	364	262918
28311	804	1	1.00	384	263021
28347	805	1	1.00	363	262983
28379	806	1	1.00	389	262861
28412	807	1	1.00	387	262698
28447	808	1	1.00	404	262828
28479	809	1	1.00	366	263507
28511	810	1	1.00	331	263393
28547	811	1	1.00	371	263128
28579	812	1	1.00	344	263184
28611	813	1	1.00	378	263140
28647	814	1	1.00	376	264098
28680	815	1	1.00	391	263872
28711	816	1	1.00	360	263814
28747	817	1	1.00	376	263815
28779	818	1	1.00	365	263807
28811	819	1	1.00	359	263611
28847	820	1	1.00	413	263409
28879	821	1	1.00	337	263245
28911	822	1	1.00	397	263205
28947	823	1	1.00	393	263533
28979	824	1	1.00	376	263632
29012	825	1	1.00	329	263507
29047	826	1	1.00	396	263375
29079	827	1	1.00	370	262942
29111	828	1	1.00	385	262766
29147	829	1	1.00	325	262770
29180	830	1	1.00	336	263565
29211	831	1	1.00	345	263482
29247	832	1	1.00	360	263373
29279	833	1	1.00	346	263188
29311	834	1	1.00	353	263490
29347	835	1	1.00	325	263359
29379	836	1	1.00	389	263259
29411	837	1	1.00	392	263897
29448	838	1	1.00	372	264044
29479	839	1	1.00	407	263956
29512	840	1	1.00	430	263750
29547	841	1	1.00	406	263959
29579	842	1	1.00	385	264073
29612	843	1	1.00	368	264003
29647	844	1	1.00	410	264064
29679	845	1	1.00	418	263999
29712	846	1	1.00	374	264036
29747	847	1	1.00	379	263837
29779	848	1	1.00	366	263654
29811	849	1	1.00	413	263960
29847	850	1	1.00	421	263911
29879	851	1	1.00	365	263836
29912	852	1	1.00	361	263953
29947	853	1	1.00	365	263765
29980	854	1	1.00	374	263780
30012	855	1	1.00	382	263621
30049	856	1	1.00	373	263426
30080	857	1	1.00	346	263408
30111	858	1	1.00	378	263355
30147	859	1	1.00	398	263531
30180	860	1	1.00	382	263628
30211	861	1	1.00	425	263300
30247	862	1	1.00	356	263351
30279	863	1	1.00	370	263513
30311	864	1	1.00	359	263432
30348	865	1	1.00	415	263385
30379	866	1	1.00	363	263406
30412	867	1	1.00	381	263131
30447	868	1	1.00	359	262829
30479	869	1	1.00	375	263756
30511	870	1	1.00	384	263576
30548	871	1	1.00	390	263558
