Time(ms)	Frame	Class	Confidence	FieldArea	RoadArea
2225	106	0	0.00	0	9559
2240	107	0	0.00	0	9599
2255	108	0	0.00	0	9751
2270	109	0	0.00	0	9276
2286	110	0	0.00	0	9693
2307	111	0	0.00	0	9761
2325	112	0	0.00	0	9677
2345	113	0	0.00	0	9785
2363	114	0	0.00	0	10397
2380	115	0	0.00	0	9395
2397	116	0	0.00	0	9192
2415	117	0	0.00	0	8520
2432	118	0	0.00	0	8497
2448	119	0	0.00	0	7695
2464	120	0	0.00	0	7286
2481	121	0	0.00	0	7165
2497	122	0	0.00	0	7573
2513	123	0	0.00	0	7409
2528	124	0	0.00	0	7456
2544	125	0	0.00	0	6898
2561	126	0	0.00	0	7015
2580	127	0	0.00	0	7228
2598	128	0	0.00	0	6906
2614	129	0	0.00	0	6217
2631	130	0	0.00	0	6574
2647	131	0	0.00	0	6011
2663	132	0	0.00	0	5514
2680	133	0	0.00	0	5596
2695	134	0	0.00	0	5255
2711	135	0	0.00	0	4521
2731	136	0	0.00	0	4069
2753	137	0	0.00	0	4323
2770	138	0	0.00	0	4083
2786	139	0	0.00	0	4338
2804	140	0	0.00	0	4195
2822	141	0	0.00	0	4402
2841	142	0	0.00	0	4032
2859	143	0	0.00	0	4068
2879	144	0	0.00	0	4044
2896	145	0	0.00	0	3646
2917	146	0	0.00	0	3494
2932	147	0	0.00	0	3185
2948	148	0	0.00	0	3089
2964	149	0	0.00	0	3280
2984	150	0	0.00	0	3247
3005	151	0	0.00	0	2895
3020	152	0	0.00	0	2775
3038	153	0	0.00	0	2227
3053	154	0	0.00	0	2238
3072	155	0	0.00	0	2139
3090	156	0	0.00	0	2459
3117	157	0	0.00	0	2489
3135	158	0	0.00	0	2491
3153	159	0	0.00	0	1875
3175	160	0	0.00	0	1784
3191	161	0	0.00	0	1492
3208	162	0	0.00	0	1656
3226	163	0	0.00	0	1672
3243	164	0	0.00	0	1434
3259	165	0	0.00	0	1606
3277	166	0	0.00	0	1473
3293	167	0	0.00	0	1217
3312	168	0	0.00	0	1283
3331	169	0	0.00	0	1208
3347	170	0	0.00	0	1018
3363	171	0	0.00	0	967
3382	172	0	0.00	0	991
3409	173	0	0.00	0	1004
3432	174	0	0.00	0	994
3457	175	0	0.00	0	1057
3482	176	0	0.00	0	939
3503	177	0	0.00	0	1240
3523	178	0	0.00	0	1080
3543	179	0	0.00	0	928
3562	180	0	0.00	0	1177
3584	181	0	0.00	0	1218
3604	182	0	0.00	0	1206
3621	183	0	0.00	0	972
3640	184	0	0.00	0	1049
3658	185	0	0.00	0	1087
3676	186	0	0.00	0	1080
3694	187	0	0.00	0	1025
3712	188	0	0.00	0	958
3732	189	0	0.00	0	955
3751	190	0	0.00	0	967
