Time(ms)	Frame	Class	Confidence	FieldArea	RoadArea
9462	427	1	0.96	6335	146360
9482	428	1	0.96	6056	154321
9501	429	1	0.96	6094	161750
9520	430	1	0.97	5390	169562
9539	431	1	0.97	4866	177844
9558	432	1	0.98	4425	186002
9576	433	1	0.98	4181	194664
9593	434	1	0.98	4029	203242
9611	435	1	0.98	3977	211700
9629	436	1	0.98	3647	220433
9647	437	1	0.98	3690	229431
9665	438	1	0.99	3437	238086
9684	439	1	0.99	3604	246527
9704	440	1	0.99	3667	254878
9728	441	1	0.99	3241	263544
9750	442	1	0.99	2959	272289
9769	443	1	0.99	2516	280383
9789	444	1	0.99	2434	288340
9808	445	1	0.99	2344	296620
9831	446	1	0.99	2790	303596
9850	447	1	0.99	2824	311566
9874	448	1	0.99	2715	320228
9901	449	1	0.99	2537	327753
9926	450	1	0.99	2491	335828
9955	451	1	0.99	2352	343047
9980	452	1	0.99	2465	350054
10004	453	1	0.99	2354	357144
10027	454	1	0.99	2465	364223
10053	455	1	0.99	2214	369540
10076	456	1	0.99	1887	375493
10101	457	1	1.00	1653	381296
10123	458	1	1.00	1676	386740
10146	459	1	1.00	1667	393023
10167	460	1	1.00	1411	398087
10190	461	1	1.00	1429	403091
10213	462	1	1.00	1157	408403
10235	463	1	1.00	1178	413812
10259	464	1	1.00	1048	419251
10283	465	1	0.99	2686	413755
10306	466	1	0.99	2690	419523
10330	467	1	0.99	2616	425191
10355	468	1	0.99	2764	429059
10392	469	1	0.99	2729	433900
10417	470	1	0.99	2624	438723
10444	471	1	0.99	2604	443169
10469	472	1	0.99	2604	447254
10493	473	1	0.99	2586	450472
10517	474	1	0.99	2691	453039
10542	475	1	0.99	2489	457621
10569	476	1	0.99	2574	460451
10593	477	1	0.99	2572	462921
10617	478	1	0.99	2667	465230
10641	479	1	0.99	2741	465998
10663	480	1	0.99	2743	466065
10687	481	1	0.99	2640	468451
10709	482	1	0.99	2657	468680
10731	483	1	0.99	2603	465151
10755	484	1	0.99	2685	464678
10776	485	1	0.99	2575	452445
10797	486	1	0.99	2572	454545
10818	487	1	0.99	2584	456421
10840	488	1	0.99	2526	456764
10861	489	1	0.99	2597	458209
10884	490	1	0.99	2671	461688
10906	491	1	0.99	2489	457685
10929	492	1	0.99	2610	456364
10955	493	1	0.99	2520	457317
10983	494	1	0.99	2622	456408
11009	495	1	0.99	2587	455780
11037	496	1	0.99	2630	450828
11062	497	1	0.99	2550	443031
11088	498	1	0.99	2575	437430
11112	499	1	0.99	2530	435414
11133	500	1	0.99	2679	430381
11155	501	1	0.99	2666	426951
11181	502	1	0.99	2492	423031
11204	503	1	0.99	2484	417873
11226	504	1	0.99	2486	412943
11250	505	1	0.99	2476	406028
11271	506	1	0.99	2476	388153
11296	507	1	0.99	2341	383090
11320	508	1	0.99	2444	379412
11343	509	1	0.99	2405	376682
11370	510	1	0.99	2414	370708
11395	511	1	0.99	2369	365041
11423	512	1	0.99	2491	351113
11445	513	1	0.99	2474	346586
11470	514	1	0.99	2496	335697
11492	515	1	0.99	2461	311666
11516	516	1	0.99	2364	312681
11541	517	1	0.99	2438	315673
11567	518	1	0.99	2417	310008
11592	519	1	0.99	2417	307717
11615	520	1	0.99	2405	307672
11637	521	1	0.99	2430	299110
11660	522	1	0.99	2381	296800
11682	523	1	0.99	2326	292730
11704	524	1	0.99	2415	285298
11727	525	1	0.99	2407	277333
11756	526	1	0.99	2459	270749
11785	527	1	0.99	2509	264409
11808	528	1	0.99	2472	259620
11832	529	1	0.99	2541	259521
11854	530	1	0.99	2474	257482
11876	531	1	0.99	2557	252130
11903	532	1	0.99	2499	248379
11927	533	1	0.99	2501	244968
11951	534	1	0.99	2453	235484
11973	535	1	0.99	2458	229324
11995	536	1	0.99	2480	220190
12020	537	1	0.99	2500	214063
12041	538	1	0.99	2433	205464
12065	539	1	0.99	2395	201481
12095	540	1	0.99	2481	195914
12124	541	1	0.99	2516	190608
12146	542	1	0.99	2506	183224
12168	543	1	0.99	2544	177699
12190	544	1	0.99	2550	174842
12213	545	1	0.98	2524	165116
12235	546	1	0.98	2536	161460
12258	547	1	0.98	2516	159074
12278	548	1	0.98	2483	153554
12304	549	1	0.98	2553	146403
12325	550	1	0.98	2540	141572
12346	551	1	0.98	2548	131437
12366	552	1	0.98	2520	121326
12389	553	1	0.98	2477	116231
12411	554	1	0.98	2520	109007
12438	555	1	0.98	2589	101224
12463	556	1	0.97	2558	97632
12490	557	0	0.03	2516	91753
12509	558	0	0.03	2590	85791
12527	559	0	0.03	2542	82118
12548	560	0	0.03	2476	81612
12570	561	0	0.03	2540	79005
12589	562	0	0.03	2568	77153
12608	563	0	0.03	2626	74969
12627	564	0	0.03	2611	72469
12650	565	0	0.04	2676	67388
12670	566	0	0.04	2635	64616
12693	567	0	0.04	2587	61406
12712	568	0	0.04	2631	57520
12732	569	0	0.04	2578	55050
12752	570	0	0.05	2552	51386
12771	571	0	0.05	2547	48759
12792	572	0	0.05	2511	45977
12816	573	0	0.06	2501	42243
12836	574	0	0.06	2614	40446
12854	575	0	0.07	2637	36724
12872	576	0	0.07	2530	34519
12891	577	0	0.07	2490	31366
12910	578	0	0.08	2552	28641
12930	579	0	0.09	2556	27043
12948	580	0	0.09	2606	25514
12969	581	0	0.09	2564	24477
12989	582	0	0.10	2578	24536
13011	583	0	0.10	2670	24413
13030	584	0	0.09	2621	25843
13052	585	0	0.09	2654	26743
13071	586	0	0.09	2624	26876
13090	587	0	0.09	2622	27055
13108	588	0	0.09	2603	26781
13129	589	0	0.09	2595	26691
13153	590	0	0.09	2707	28015
13174	591	0	0.09	2738	28964
13199	592	0	0.08	2703	29136
13225	593	0	0.09	2723	28867
13244	594	0	0.09	2774	29333
13265	595	0	0.09	2701	28791
13287	596	0	0.09	2700	28409
13306	597	0	0.08	2648	29366
13325	598	0	0.09	2691	28932
13344	599	0	0.08	2655	29671
13365	600	0	0.08	2715	30590
13385	601	0	0.08	2840	31671
13404	602	0	0.08	2709	31192
13423	603	0	0.08	2833	31193
13441	604	0	0.08	2795	31748
13460	605	0	0.08	2818	32569
13478	606	0	0.08	2799	34182
13501	607	0	0.08	2806	34374
13521	608	0	0.07	2792	35699
13539	609	0	0.07	2854	36883
13557	610	0	0.07	2767	36915
13575	611	0	0.07	2864	36726
13593	612	0	0.07	2863	37528
13615	613	0	0.07	2868	39033
13634	614	0	0.07	2914	40890
13653	615	0	0.06	2932	42355
13672	616	0	0.06	2823	42302
13690	617	0	0.08	2652	31319
13709	618	0	0.08	2703	32323
13731	619	0	0.07	2686	36170
13749	620	0	0.07	2730	37930
13772	621	0	0.07	2857	40085
13794	622	0	0.07	2899	39895
13814	623	0	0.06	2879	41428
13836	624	0	0.07	2905	41742
13861	625	0	0.06	2992	44737
13885	626	0	0.06	3050	46848
13906	627	0	0.06	3060	49667
13926	628	0	0.06	3127	49661
13946	629	0	0.06	3186	51497
13965	630	0	0.06	3282	51930
13985	631	0	0.06	3298	55678
14003	632	0	0.06	3363	57396
14022	633	0	0.05	3314	61694
14041	634	0	0.05	3416	62501
14062	635	0	0.05	3643	66354
14083	636	0	0.05	3930	69175
14103	637	0	0.05	3744	72938
14123	638	0	0.05	3719	74753
14142	639	0	0.05	3992	77298
14162	640	0	0.05	3949	81506
14185	641	0	0.05	4156	82185
14206	642	0	0.05	4198	85729
14229	643	0	0.05	4266	86459
14250	644	0	0.04	4271	91015
14270	645	1	0.96	4361	92800
14294	646	1	0.96	4174	95776
14318	647	1	0.96	4169	99203
14342	648	1	0.96	4256	98964
14367	649	1	0.96	4166	99588
14393	650	1	0.96	4272	100525
14417	651	1	0.96	4177	97282
14440	652	1	0.96	4239	98188
14463	653	1	0.96	4212	99867
14486	654	1	0.96	4156	100072
14508	655	1	0.96	4264	99536
14534	656	1	0.96	4263	101193
14563	657	1	0.96	4214	102800
14587	658	1	0.96	4146	103969
14610	659	1	0.96	4135	104592
14633	660	1	0.96	4132	107395
14655	661	1	0.96	4198	108429
14680	662	1	0.96	4131	111790
14704	663	1	0.96	4337	112287
14729	664	1	0.96	4360	112455
14755	665	1	0.96	4388	119309
14783	666	1	0.97	4267	122371
14809	667	1	0.97	4157	125954
14838	668	1	0.97	4130	126654
14865	669	1	0.97	4192	128862
14892	670	1	0.97	4068	130888
14916	671	1	0.97	4001	130898
14943	672	1	0.97	3948	130405
14972	673	1	0.97	4182	130488
15001	674	1	0.97	4222	130300
15026	675	1	0.97	4263	131563
15051	676	1	0.97	4172	131821
15078	677	1	0.97	4137	131653
15103	678	1	0.97	4152	129994
15129	679	1	0.97	4011	129438
15155	680	1	0.97	3990	126478
15180	681	1	0.97	4148	128608
15206	682	1	0.97	3954	129113
15237	683	1	0.97	4081	129253
15265	684	1	0.97	3987	127475
15291	685	1	0.97	4012	125128
15317	686	1	0.97	4115	124478
15343	687	1	0.97	4093	123170
15372	688	1	0.97	3980	121533
15400	689	1	0.97	3843	120752
15428	690	1	0.97	3777	118136
15455	691	1	0.97	3793	114776
15483	692	1	0.97	3840	112915
15514	693	1	0.97	3774	107661
15540	694	1	0.96	3884	101918
15563	695	0	0.04	3968	91149
15582	696	0	0.04	3839	89052
15606	697	0	0.04	3859	87680
15624	698	0	0.04	3796	87320
15643	699	0	0.04	3870	86581
15662	700	0	0.05	3972	83723
15682	701	0	0.05	3994	82979
15704	702	0	0.05	4179	82918
15723	703	0	0.05	4212	81048
15741	704	0	0.05	4145	79132
15759	705	0	0.05	4369	77687
15778	706	0	0.05	4254	75170
15799	707	0	0.05	4308	75181
15817	708	0	0.06	4362	71588
15840	709	0	0.06	4295	70363
15858	710	0	0.06	4166	66647
15876	711	0	0.06	4100	65330
15895	712	0	0.06	4254	62468
15914	713	0	0.06	4245	65010
15935	714	0	0.06	4332	63009
15957	715	0	0.06	4351	64133
15978	716	0	0.06	4298	62325
15999	717	0	0.07	4371	61533
16021	718	0	0.07	4429	59442
16046	719	0	0.07	4148	57285
16077	720	0	0.07	4067	55680
16096	721	0	0.07	4021	51461
16117	722	0	0.07	3930	50039
16141	723	0	0.08	3901	46062
16160	724	0	0.08	3885	42613
16182	725	0	0.09	3726	35893
16204	726	0	0.10	3899	35080
16223	727	0	0.10	3826	34217
16244	728	0	0.10	3685	34619
16266	729	0	0.10	3620	33134
16287	730	0	0.10	3525	33167
16308	731	0	0.10	3600	33580
16328	732	0	0.10	3750	32528
16349	733	0	0.10	3642	33255
16371	734	0	0.10	3507	32445
16396	735	0	0.09	3459	33737
16422	736	0	0.10	3411	32446
16445	737	0	0.09	3407	33932
16463	738	0	0.09	3260	33552
16483	739	0	0.09	3169	33580
16506	740	0	0.08	2941	34822
16526	741	0	0.08	2908	34636
16549	742	0	0.08	2821	33627
16571	743	0	0.07	2675	33072
16596	744	0	0.08	2793	32102
16620	745	0	0.08	3006	32837
16646	746	0	0.09	2937	30789
16672	747	0	0.09	2977	30586
16693	748	0	0.10	3061	28971
16712	749	0	0.10	3132	29563
16732	750	0	0.10	3258	29622
16752	751	0	0.10	3222	29247
16773	752	0	0.11	3482	28733
16793	753	0	0.11	3585	29075
16813	754	0	0.11	3545	28991
16834	755	0	0.12	4067	29542
16853	756	0	0.12	4244	30781
16873	757	0	0.12	4291	30640
16891	758	0	0.12	4326	32103
16913	759	0	0.11	4142	32949
16931	760	0	0.12	4350	32976
16951	761	0	0.12	4389	32445
16970	762	0	0.12	4398	32972
16991	763	0	0.12	4441	32619
17013	764	0	0.12	4507	31879
17036	765	0	0.12	4413	32273
17057	766	0	0.12	4491	31964
17079	767	0	0.12	4329	31824
17099	768	0	0.12	4471	31955
17117	769	0	0.11	4356	35858
17135	770	0	0.11	4358	35809
17155	771	0	0.11	4458	35511
17175	772	0	0.12	4703	34016
17196	773	0	0.12	4655	33125
17219	774	0	0.13	4796	31965
17239	775	0	0.14	4784	30623
17259	776	0	0.14	4759	29348
17278	777	0	0.15	4898	28590
17299	778	0	0.16	4940	26386
17323	779	0	0.16	4890	25577
17345	780	0	0.17	5007	24341
17366	781	0	0.17	5012	24548
17385	782	0	0.18	5110	23943
17404	783	0	0.18	5212	24083
